well_id,n,anchor_rmse,pf_rmse
8b5be31b,5672,14.42858472653754,18.004449945009142
8b95d6d1,1731,12.821591683060278,10.237104909530888
8b9d8326,6163,6.582552988433189,27.455813433200007
8bb9c1e6,4546,5.877089429163017,34.73604747684581
8bda1a11,5981,12.860573075338545,19.154247438995124
8bfa881d,4089,24.907656478671402,3.9884568960216193
8c167025,5368,12.842100494100917,20.365657897760645
8c8348e8,3888,6.541121071059431,11.082226955970567
8cc21f01,4044,5.692405675014437,14.42594300973603
8cc800b3,6576,13.894631430456734,64.64828629448553
8d5d46d7,5755,14.448678432466647,6.844609862939332
8d92cb49,3589,7.261615385751236,5.777876000088944
8f201368,6349,31.179492905922075,14.465268295204265
90386ee4,3840,10.152954610245539,4.86501082769415
91abc4c7,5848,7.02683994774031,18.447376547244296
91b301ce,6570,35.315076932980844,28.20281399284776
91db7070,4073,40.80747690976154,12.54420135309834
925a7cd1,4517,4.612563792738408,6.524729844775732
9283ae69,3371,6.173284378497139,31.562101784607062
9298ad5b,3964,13.089984763550598,9.31661709941013
9314ff13,2748,5.189815774469084,8.185827337503701
93209a3d,4697,13.65809981076041,4.844617424046513
939d9c34,5101,15.729081869192102,25.156126701101517
93f5d2e6,3691,20.10571368100563,7.771226500954541
940a48d9,3963,10.06328128166555,7.910201771149138
940e709a,3348,4.6519560575408425,11.230438052776053
9426ec1e,2532,12.079413246018726,18.553954765034238
94467f50,3035,7.795325573109472,29.338596360437144
944f36b9,4630,6.513075857645095,6.637844996268335
94d813a4,4847,36.730942118502206,6.521371009468612
95b559e7,2887,20.38335913388356,34.64575887578571
95c8427f,6335,27.215687207592826,5.673779571070618
96936c22,3346,4.079825343764616,11.962879139866226
96ae5806,9839,8.450669041365172,117.91613349279253
96b7eea1,4332,12.405056848354107,20.698981389313488
9719aa04,4871,7.07656345543121,15.149064377759855
974802e7,5843,13.80511563998303,6.977924102150581
97cd5bf9,3449,9.273936692075774,35.10774947340025
98177ced,4772,5.779865915399804,15.122057533205352
9896fc0b,3595,15.814766850712997,7.620285944820023
98bc6f66,6063,17.645391862557158,2.88185176115603
992c99e8,4904,13.77905931963707,17.74202648348858
992ce078,2879,5.02484380821733,8.062648907913175
99529c45,5840,21.675545088419643,21.42991827962961
995ff498,4526,8.343710199277547,8.301481061338377
