well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
230eaaa3,4690,0.7472258691861111,25.322864048616943,53.108881762748105,36.14338433892461,43.545354246584736,0.8110874200426439
2364716c,4316,0.8945964131503119,19.668009235301668,35.130309732281404,23.048816182391302,55.99400583713912,0.706209453197405
23b9beb0,7340,0.7649642040200528,5.499363741994015,47.01307424608727,17.456259081796038,63.73418228886266,0.7728882833787466
24d8997e,3442,0.8180783981994051,5.6395027824068205,45.445160678040196,31.78716607359236,29.51527613022801,0.8512492736780941
25050f63,6124,0.8527645750307054,37.996607342363916,46.99597111260177,34.23258251219144,49.225415150782375,0.950032658393207
25939962,4319,0.7784230136491559,11.099661933822553,31.122457628833434,14.823302916489876,38.5219606606063,0.3774021764297291
25fd32b3,2885,0.8270173360921987,3.1781649872704114,40.02132007121493,19.929726400147818,45.522934451869,0.7441941074523397
261785ee,3646,0.9274762750944161,23.57894263400833,41.304612543413555,29.875736801358997,39.61244235710989,0.6239714755896874
264feceb,5665,0.7882388536484738,10.863394363873287,42.8242937476704,22.19911143471139,29.735092431739552,0.9571050308914386
26623a50,5735,0.8080233805002561,21.675376849132046,41.51154797681681,22.39612877363731,46.44512564858298,0.7194420226678291
26d3a96a,4721,0.9056877578089286,9.063491001698889,45.709081796675314,14.992078711941126,86.61965864366832,0.682906163948316
272abef3,4135,0.9078928667661648,10.023016592838678,40.36093638263592,25.777807505808543,35.88698882352559,0.9533252720677147
27300fd5,5467,0.8721075893460638,17.389589831741016,22.849376852629963,13.026293945994029,22.578941294000646,0.9630510334735687
276b012a,4837,0.78912631761928,27.08665184488836,35.32989653665694,18.543498846571968,24.191078807275698,0.839983460822824
27c3155b,4958,0.8839590120686601,18.11085336032788,50.6710275566087,18.927083328391834,15.089755672660507,0.9655102864058088
27ebb9b9,5766,0.8633349401857638,9.988233062217338,49.726301106116395,17.487171578210116,52.882192539062544,0.7842525147415886
283269ac,2626,0.8447141047899112,1.1159494538507433,27.57763403851416,1.8402871973619714,19.114178625407803,0.32292460015232294
28473855,4290,0.8298129131371852,4.546502439117813,33.9522351866928,14.960959090237912,22.311938728779808,0.9692307692307692
28f4eda9,5266,0.785867035259154,12.159025419229918,39.108252992518715,21.261782309863644,31.214165389221687,0.7687048993543486
29b24409,5587,0.7437319502711063,13.756821410921399,30.9963550230999,14.625926598087995,22.569338998790432,0.4045104707356363
29de15c8,3431,0.8197711616143795,4.5857601721794286,49.72546449756591,29.708121234252033,37.51838174838805,0.9600699504517634
2ab29395,1852,0.6452650168194766,2.45945596628769,43.757527069865155,13.64699507862541,31.602895869236665,0.6414686825053996
2ac7cb6b,4990,0.9089150313119343,19.596293256603055,47.570085095277555,23.93251876399091,83.57899360679535,0.9603206412825651
2acc78d4,4266,0.795010096349499,13.626234402591441,28.6584499893131,13.759314389387388,45.13527952298959,0.31809657759024845
2b034622,5203,0.7820702500061495,6.805621396093291,34.30405852756516,11.098713149585336,33.477728170697084,0.6894099557947339
2b06ad65,4256,0.8314494835465283,2.7463768040476424,54.73380838292439,26.420897016010564,13.10063845532087,0.9607612781954887
2b547943,3480,0.8203553034452429,12.241457142013665,43.81323308829695,22.851603196481076,26.118253074228054,0.6436781609195402
2be5c96a,4210,0.88609756586607,3.6618588662445717,17.684259850522633,3.6618588662445717,10.41427835854303,0.22565320665083136
2bff06cf,7624,0.7815213660416555,28.427941006681795,47.46105808998622,30.600166538050107,32.087917749578295,0.4998688352570829
2c0c4a4e,4790,0.9027313902354723,8.04594018660484,37.77071936261092,24.640858882168498,36.619130110106425,0.9532359081419625
2cee0cba,5500,0.9420963044615018,10.665140786694133,38.78981715956797,17.31728522446446,46.07712844982623,0.5303636363636364
2d0c268a,4550,0.942905773863519,14.874791132341558,44.7823109237379,18.499102435012993,22.774960132411827,0.7171428571428572
2d179ded,7008,0.8319061318658352,7.749754286132607,34.17822149807839,14.736536208662685,21.046470415536643,0.5365296803652968
