well_id,n,anchor_rmse,pf_rmse,best_cand
91b301ce,6570,35.315076932980844,51.68613437344528,1
91db7070,4073,40.80747690976154,38.010214379219875,0
925a7cd1,4517,4.612563792738408,5.678930699019014,0
9283ae69,3371,6.173284378497139,17.27505772235402,0
9298ad5b,3964,13.089984763550598,6.177194782843467,0
9314ff13,2748,5.189815774469084,3.9091394080595547,0
93209a3d,4697,13.65809981076041,7.818555040417899,0
939d9c34,5101,15.729081869192102,12.884968747881262,1
93f5d2e6,3691,20.10571368100563,23.296740427862684,1
940a48d9,3963,10.06328128166555,5.52447900932473,1
940e709a,3348,4.6519560575408425,17.11852908427927,1
9426ec1e,2532,12.079413246018726,2.490956479018001,1
94467f50,3035,7.795325573109472,17.56773500686919,1
944f36b9,4630,6.513075857645095,3.8467063763293354,2
94d813a4,4847,36.730942118502206,15.434511707202102,0
95b559e7,2887,20.38335913388356,3.020991223963414,2
95c8427f,6335,27.215687207592826,3.3176074651957217,0
96936c22,3346,4.079825343764616,2.7866656170866646,1
96ae5806,9839,8.450669041365172,14.24557856467175,0
96b7eea1,4332,12.405056848354107,8.337579404398886,0
9719aa04,4871,7.07656345543121,3.0942930171063407,2
974802e7,5843,13.80511563998303,4.8436151756349055,2
97cd5bf9,3449,9.273936692075774,4.192190023857795,0
98177ced,4772,5.779865915399804,9.38995074495992,2
9896fc0b,3595,15.814766850712997,7.367189924616224,2
98bc6f66,6063,17.645391862557158,3.140842140903688,1
992c99e8,4904,13.77905931963707,4.981880159581139,0
992ce078,2879,5.02484380821733,8.317590586952088,0
99529c45,5840,21.675545088419643,5.9536500216157355,0
995ff498,4526,8.343710199277547,7.040677657754189,2
999daf80,3564,5.121625403452367,4.135202415710543,0
9a6b0392,4255,6.974051133501153,5.361946076874503,2
9a8ae0d6,6294,5.937216688673599,4.495636687463833,0
9a95e33f,6447,32.28932813245856,9.072322233117205,2
9ab94eeb,4442,8.205724523051869,7.995913878858764,2
9ad5410a,4205,8.784377249544983,2.7826058243118528,2
9ae248be,5271,8.107003944596206,3.2238953644062165,0
9af1ffd0,3525,18.128053838502368,9.126556682360269,0
9b5b61c1,5532,5.429982209622746,10.048536741180936,2
9b9e3b49,5118,7.923721572593473,7.8012500727374805,2
9bd2bba3,7439,15.673287472863077,1.50885638442109,2
9c211c53,7265,6.466506541772609,3.0936448037998967,1
9c350a6a,6052,17.397946606336834,7.972796721788739,0
9c8375f7,3674,5.917156069883692,3.477149789174006,2
9d072e4c,5107,9.990804668905984,9.008260586796956,2
9d3ec64c,3480,9.187876827833358,6.896057581846076,2
9d4272e3,4030,17.76831335353228,16.212971413734987,2
9d5e14d4,5400,28.543156532728414,2.6161733031300827,1
9da441ba,5783,15.618529769468404,3.4377049942426776,1
9dede370,6297,18.676124657054373,4.6964399359081455,1
9def2eb2,6003,7.253592864593499,11.381773466132087,2
9df1b1f9,4701,12.592269852167446,7.42972134166532,1
9dfff011,4319,4.8459695911212535,5.79555792943332,2
9e3e364d,4290,4.097267023631261,12.9639231066242,0
9efc812e,4450,7.747022854046375,7.936046750658999,2
9f0c7bae,2542,7.898258335635161,8.078535329066145,1
9ffce529,5212,11.084878093703349,3.1561505776659504,1
a0383629,5832,8.416225361246278,2.3916044571982487,0
a056d01e,6557,8.584211201864289,3.804928461874129,2
a08d9e63,3685,21.46258569009769,5.1629388487923045,1
a0b83014,5035,17.51843897699374,3.70761529823708,1
a0e92ed6,4897,8.114542367589692,7.751295868252545,0
a15bc102,3236,2.578928597930721,6.792786963721411,2
a247e7cf,5674,4.201165296490171,4.971563745499957,0
a2e8e7f6,4760,10.698430341162505,15.877081061263885,1
a3518960,4967,7.100675858286987,12.976387059853925,2
a3f71395,5543,15.089395383508826,2.3058350550839903,0
a4719920,5884,7.205451003735877,2.0016659041047493,1
a48640d9,4532,21.626612771414322,2.9399789097108915,0
a4cdbb0f,5204,11.150021440885437,2.0353095259359963,0
a4f989c2,5385,10.578786672639087,34.524112027907414,2
a5aa7973,4616,14.159778554983863,6.84913527747556,2
a5e6f7dc,5649,6.350818327780091,9.679349425378195,2
a612d5a0,5329,19.256901319606147,2.3865240113343926,2
a622ce4d,6298,14.236097814848373,6.056685737367146,2
a645da9a,5153,8.951092580974047,4.75866651916997,0
a692b17e,3566,13.138061444708827,4.5753619937975545,0
a6b8ac67,5453,10.875902281234387,2.357804249619786,1
a6ed2eff,5275,8.632582794631363,5.459126756297888,1
a6f967fb,4670,13.762814229045636,13.511658158327563,0
a76db406,4672,3.7043201708377427,17.0916689631169,0
a7744f5b,4377,13.084948643934053,1.81558720877156,2
a783cc24,1889,26.72523186448825,2.5933882433719,1
a79fd2e7,4404,12.374341369091132,4.540831097427391,0
