well_id,fold,n_rows,hidden_length,known_length,model_rmse,model_mae,model_bias,model_p95_abs_error,anchor_rmse,anchor_mae,anchor_bias,anchor_p95_abs_error,rmse_diff,final_delta_z_from_ps,mean_abs_dz_step,std_dz_step,mean_abs_dxdy_step,curvature_proxy,azimuth_range,vertical_shape,curvature_shape,trajectory_shape,anchor_dominant,lgbm_kills,anchor_blown
22c5f93f,1,5172,5172,1747,8.929116781286984,6.727214107842536,6.37298950418464,18.291031874513553,7.091232323797548,5.087034029388981,2.164481825213034,18.23450000000066,-1.8378844574894364,147.21000000000095,0.030709727325469525,0.020797942792817378,0.9993939852228753,0.00527150929038366,0.23448818276116978,upward,smooth,upward_smooth,True,False,False
e730c32b,3,4728,4728,1741,13.428437582529822,11.612803659524438,-11.384431803591404,19.437056466833088,11.654671854511827,10.558796531301683,-10.405145939084909,16.44999999999891,-1.7737657280179953,165.20999999999913,0.034948170086735925,0.012886399730159794,0.9993220346579842,0.005233557199476211,0.2225299302922481,upward,smooth,upward_smooth,True,False,False
f0188a48,3,4170,4170,1969,7.777074969536226,6.132313171128144,4.790260342422742,14.849457993449867,6.015986492439641,4.850844124699986,1.270954436450045,12.820000000000709,-1.7610884770965853,-227.3799999999992,0.05453106260494127,0.023054724530843316,0.9982621106676421,0.005298378011457117,0.10659653297820648,downward,smooth,downward_smooth,True,False,False
eeed308d,4,3899,3899,1604,11.381591729997883,10.880829614159426,10.880829614159426,16.702151524692454,9.69013148078532,8.568084124134419,-4.074988458579796,14.990999999999802,-1.6914602492125628,-138.5500000000011,0.03553617239610068,0.01451745998286942,0.9992785057187487,0.005225596608639379,0.14195349429001358,downward,smooth,downward_smooth,True,False,False
d6c320d9,1,5452,5452,1494,12.886454555501828,11.52842904579286,-11.258854918078452,20.235583824785863,11.20598215508914,10.143954512106296,-9.985821716801913,16.524500000000533,-1.6804724004126879,-174.1299999999992,0.03199779856906991,0.01973650560864627,0.9993119664526692,0.005213098473545274,0.169391076371594,downward,smooth,downward_smooth,True,False,False
2ee0235b,0,5556,5556,1700,8.44453589331296,7.252331367132562,7.005534325136807,14.143848363614325,6.80295371229703,5.516560475161393,4.893651907846635,12.229999999999563,-1.64158218101593,201.76000000000022,0.03791359135913504,0.023307028370043902,0.9990851648388013,0.00521657965260792,0.12077783917115292,upward,smooth,upward_smooth,True,False,False
739a914f,0,5505,5505,1814,15.178947921201615,11.713995617359997,10.488053382453261,28.126813488486732,13.540022100878758,11.075336966394252,8.230105358765076,25.6200000000008,-1.6389258203228572,-209.42999999999847,0.03883902616279011,0.018821692920080756,0.9991143904924944,0.005226050947382713,0.14105072785433959,downward,smooth,downward_smooth,True,False,False
177622d7,3,3154,3154,1545,11.427149290866236,10.080037447827104,10.064410963359585,19.180754571896795,9.800349606500166,7.238753963220623,7.232457197209152,18.74349999999986,-1.6267996843660697,98.03000000000065,0.031078338090707192,0.013117508515401036,0.9994470902933106,0.004928452097452704,0.1709761174461617,flat,smooth,flat_smooth,True,False,False
d0a0e7b5,2,3816,3816,1607,13.286600416729351,12.138472153414863,-12.138472153414863,21.46404077207808,11.676903707262621,10.458778825996006,-10.440901467505448,17.110000000000582,-1.6096967094667303,95.21999999999935,0.027905635648755162,0.022339972359070842,0.999455989914336,0.005192598003517465,0.1909448023504845,flat,smooth,flat_smooth,True,False,False
d114d9c2,0,6206,6206,1337,9.279488914431802,7.903627674802329,7.357993111157743,16.447704922948105,7.69852853923108,6.224972607154548,5.069523042217522,14.380000000001019,-1.5809603752007222,110.57999999999993,0.018578565672844587,0.016162222615157137,0.9997263428681354,0.005459341895278731,0.20522441461757435,flat,smooth,flat_smooth,True,False,False
084d66f9,3,3885,3885,1747,12.271533797364706,10.15588712484121,-9.203552254083759,22.02946110409939,10.693040191903986,8.28724066923996,-5.267410553409179,20.04599999999918,-1.5784936054607197,-121.55999999999949,0.03253089598352317,0.02362183595695234,0.9992490836677779,0.0051253393059012865,0.1629602815605916,flat,smooth,flat_smooth,True,False,False
b32902c0,4,3808,3808,1929,6.7012222887658455,5.746142344515693,-0.6256605675707178,11.577040715975908,5.155416417213564,3.7942752100840837,-1.1096848739500584,10.72300000000004,-1.5458058715522816,132.26999999999862,0.034736012608352976,0.015366203954606986,0.9992946396732999,0.005269216144339857,0.211795826925693,flat,smooth,flat_smooth,True,False,False
dc7da28f,2,4774,4774,1898,11.754750010357597,9.306535962770097,-6.859941825852037,20.590007666750623,10.223244436669471,8.741235860913129,-6.109438625889903,16.653499999999706,-1.5315055736881256,-107.11000000000058,0.023727215587679942,0.016294350488363838,0.9996317565670046,0.005595049023109141,0.19933730472709954,flat,curved,flat_curved,True,False,False
3ef98781,0,3892,3892,1451,13.957885783869257,13.22437907780969,13.22437907780969,20.101660061104756,12.433878700657393,11.607088900308748,11.607088900308748,18.274500000000533,-1.5240070832118633,104.85000000000036,0.027784631200205752,0.01669999760300816,0.9995136260556783,0.0052497367979745194,0.12105176441790233,flat,smooth,flat_smooth,True,False,False
516088b7,4,6645,6645,1655,7.888259531468185,5.750183857891395,4.4696146254359235,17.51049994520797,6.371603205164532,5.1255229495861405,-0.4775349887132369,13.170000000000073,-1.5166563263036528,246.73999999999978,0.038509933774834526,0.022498266516021707,0.9990734763531552,0.005074230611398856,0.24950682413780711,upward,smooth,upward_smooth,True,False,False
08fecf00,2,5574,5574,1831,6.25598672275408,5.331173762562153,-1.3479255664806842,11.234689106093809,4.759806836739511,3.7481575170434698,1.8950430570508021,8.26350000000029,-1.496179886014569,-146.5599999999995,0.026294634846581563,0.011463704021111644,0.999605105172242,0.005055849204279654,0.15183776492638024,downward,smooth,downward_smooth,True,False,False
89f36adf,3,5292,5292,1749,5.936856431853746,4.86108236226108,-4.860984332937885,13.66962677303054,4.477972454313123,3.2349433106575165,0.4615910808765607,10.91450000000095,-1.4588839775406228,-103.19000000000051,0.02017955017954923,0.01609936980805116,0.9996966681285989,0.005017716702692132,0.19094480281965276,flat,smooth,flat_smooth,True,False,False
1beca81d,0,5036,5036,1614,9.608403607423385,6.79914257311408,5.878608111196919,18.3281874278764,8.154769966888065,6.135498411437505,3.710804209689206,15.679999999998472,-1.4536336405353207,-141.57000000000153,0.028468718967230147,0.01735051184743109,0.9994710613839884,0.0053269582749283055,0.2737100136587379,downward,smooth,downward_smooth,True,False,False
eb934281,2,5971,5971,1841,4.585922021603285,3.885995504199447,3.8434699132413424,8.958525021216701,3.1374200876783114,2.628630045218813,1.6520197621846113,5.905000000001564,-1.448501933924974,152.14999999999964,0.025798994974874444,0.013817852438890992,0.9995965951815067,0.005137863769296895,0.10066865225189248,upward,smooth,upward_smooth,True,False,False
9d072e4c,1,5107,5107,1691,11.434298700874525,9.030054289506657,-7.369525805935055,21.175150613056573,9.990804668905984,8.087947914626282,-5.957554337182885,19.01699999999855,-1.443494031968541,-157.60000000000036,0.03427927927927941,0.025699741379500818,0.9992087227669051,0.005478569512934406,0.2531040298357887,downward,smooth,downward_smooth,True,False,False
dd7d638e,3,4301,4301,1745,7.459673914128826,6.47678154100237,5.5854463751505445,12.961463383564478,6.017680647613085,4.868177168100514,0.8409323413162502,12.399999999999636,-1.4419932665157411,123.6200000000008,0.028769767441860262,0.014296636985554218,0.9994998216669937,0.00531503543978951,0.10645091480709157,flat,smooth,flat_smooth,True,False,False
353e5502,4,6062,6062,1839,7.07880868521936,5.668360466141012,-1.2675305609102236,12.648067606798394,5.639360585146688,4.71153909600793,-1.0758973936003573,10.249500000000078,-1.4394481000726715,230.8099999999995,0.03811747236429673,0.018496120084492116,0.9991196694303721,0.005598944814475839,0.21339970587870027,upward,curved,upward_curved,True,False,False
5542c301,2,3591,3591,1842,6.940304942295381,5.899060650134519,-0.06320828725404444,11.539520760117739,5.501114137426537,4.3290615427457215,-0.795828460039271,10.275000000000546,-1.4391908048688435,170.73999999999978,0.04756267409470701,0.02060898500170563,0.9986731667648212,0.004978998720792996,0.2335215865409297,upward,smooth,upward_smooth,True,False,False
e748dd88,2,4812,4812,1452,6.418784593909654,5.996202478682305,-5.600051671336565,9.326644404467789,4.989931749983482,4.007098919368324,-0.7043599334997944,10.528999999999812,-1.4288528439261725,-94.73000000000138,0.025472874662231856,0.02355003528743261,0.9995455033891755,0.005463641095891809,0.47923122291892994,flat,smooth,flat_smooth,True,False,False
f08774c3,2,3900,3900,1745,12.857732515719276,9.4829389228551,-6.0615299703805885,23.932400620451048,11.44575716149874,10.447238461538399,0.8500641025636091,15.581499999999952,-1.4119753542205356,141.45999999999913,0.036275968196973714,0.017451997390887267,0.9992066666580732,0.005607687669846407,0.17985349997874245,upward,curved,upward_curved,True,False,False
2e29e833,2,5428,5428,1826,5.700871829030985,4.812884504491461,-2.670433192904782,10.43877890704125,4.3076518266215045,3.497085482682377,-0.2808106116430322,8.289999999999054,-1.393220002409481,207.07999999999993,0.03814814814814827,0.00792317182199732,0.9992581264040946,0.00511242518547082,0.1204601750157992,upward,smooth,upward_smooth,True,False,False
c07fd0cd,0,4191,4191,1844,5.429311533039605,3.743399872109166,3.2157979012759137,11.633341369940354,4.052934357090802,2.966039131472158,0.8106346933905809,8.020000000000437,-1.3763771759488028,-131.14999999999964,0.03462768496420095,0.022867861436941646,0.9992651366704913,0.005691450205117747,0.3133845304276237,flat,curved,flat_curved,True,False,False
14ad5efb,3,5842,5842,1510,7.6702437135780706,6.229777390771815,0.7797283746886332,16.35989509656301,6.298504340917485,5.136004792878963,-1.0379082505986044,12.569000000001502,-1.3717393726605858,-295.1999999999989,0.05053073103920555,0.01936217467677944,0.9985503066501247,0.0055375082971232765,0.2890845134369915,downward,curved,downward_curved,True,False,False
3a824aa7,4,4201,4201,1477,7.054846384582796,5.603048880633289,5.117059658757965,12.641857962236827,5.690131490731758,4.577310164246696,2.661018805047098,11.290000000000873,-1.3647148938510378,118.38000000000102,0.02863809523809496,0.01683464735222757,0.9994789864022786,0.005586781070594968,0.2553443355254874,flat,curved,flat_curved,True,False,False
f49fdea3,1,5391,5391,1636,13.767307271732609,12.864769068677024,-12.819884639136859,19.310351082933266,12.40626946494166,11.886965312558637,-11.886965312558637,16.61500000000069,-1.3610378067909483,229.1200000000008,0.04251020408163284,0.019653950929720627,0.9989197311194274,0.005420986221876956,0.17706899283243516,upward,smooth,upward_smooth,True,False,False
eac10e86,2,6067,6067,1434,6.976528463979488,5.791475541768039,-5.4859364321999635,12.252295752330063,5.617579051148656,4.897573759682777,4.565320586780065,9.843999999998957,-1.3589494128308317,-117.40000000000146,0.019624134520277097,0.011925328162722923,0.9997568294914582,0.005565164599611182,0.15568197174730225,flat,curved,flat_curved,True,False,False
fb0904bd,1,3181,3181,1906,3.1566969451997147,2.685033664477262,2.607290434310662,6.294278972314714,1.7987576836953807,1.2877459918266771,1.2826532536940234,4.140000000001237,-1.357939261504334,128.29000000000087,0.0403333333333334,0.014533053485274141,0.9990969002469989,0.0053982453055894004,0.213586481223639,flat,smooth,flat_smooth,True,False,False
3a7dd95d,0,3072,3072,1248,14.3668403785877,11.899609225402557,11.389150988350673,22.807961806819637,13.010388611275376,10.554567057291571,9.463955078124876,21.084500000000023,-1.3564517673123238,-44.86000000000058,0.02437642461738866,0.024240238755802883,0.9996154942773839,0.005571532677548811,0.14159980221546675,flat,curved,flat_curved,True,False,False
7987f2f2,1,3705,3705,2009,13.364033062233476,9.791568990262284,9.06793216463119,30.353124210215533,12.030471815010397,8.504636977057745,5.259125506072077,28.185999999998963,-1.333561247223079,-189.27000000000044,0.05108531317494583,0.02453914887468111,0.9984090748903452,0.005294888554003182,0.2292809441076259,downward,smooth,downward_smooth,True,False,False
833af382,0,3628,3628,1749,13.236108968474282,10.649598034678819,9.740022571332803,23.965979267431425,11.932419080398546,9.500267364939559,7.829214443219739,21.946499999999464,-1.303689888075736,77.46000000000095,0.029771160738902555,0.03525642445964844,0.9991649944493738,0.00545956296559387,0.21339970587870027,flat,smooth,flat_smooth,True,False,False
d7ba4f9d,4,6023,6023,1748,6.38898656366407,5.545941584965581,2.164852423400726,11.317553945192047,5.098116159708834,4.658827826664405,3.741145608500678,7.440000000000509,-1.2908704039552363,-234.1200000000008,0.04013616738625084,0.029980527803146587,0.9988093765011147,0.005362684474082203,0.11406504201190926,downward,smooth,downward_smooth,True,False,False
b7974e66,3,5558,5558,1612,8.248639655316898,6.39164512234018,-4.400491932998581,15.54378209524884,6.972963992749996,6.049701331414239,-1.2878553436484208,11.510000000000218,-1.2756756625669023,150.40999999999985,0.02705956451322638,0.01226802592053108,0.9995734726016092,0.005241596921853107,0.13109505031953006,upward,smooth,upward_smooth,True,False,False
3e678ea7,2,6858,6858,1879,11.480324027010905,9.68533603478046,-9.64766970717627,19.892474046204093,10.229911981746914,8.43122484689507,-8.1270195392253,18.3700000000008,-1.2504120452639906,-136.64999999999964,0.025627825579699247,0.022567650046834534,0.999562870926128,0.005554554225044849,0.1932455564273916,downward,curved,downward_curved,True,False,False
9719aa04,1,4871,4871,1794,8.321829196906135,6.703668642914516,-3.013761229406608,17.875671456027703,7.07656345543121,5.334582221310091,-3.5075200164244538,12.819999999999709,-1.2452657414749249,195.40999999999985,0.040412731006159684,0.02216990820659981,0.9989653749028911,0.0055201821975887876,0.14564818771852295,upward,curved,upward_curved,True,False,False
6e6d122c,2,5632,5632,1451,10.340998266998072,7.311041253191049,-6.312967196557475,24.056876470611222,9.11700946941914,6.407167968749824,-4.142622514203968,20.78449999999975,-1.223988797578933,-165.73999999999978,0.03024862369028558,0.022006366005927425,0.9993403731495085,0.005187172082812261,0.20522441455720775,downward,smooth,downward_smooth,True,False,False
264feceb,0,5665,5665,1743,12.06043582026463,11.655996071246102,11.655996071246102,17.21629478016075,10.863394363873287,10.437586937334654,10.437586937334654,15.840000000000146,-1.197041456391343,210.88999999999942,0.037268714689265244,0.01915414175412273,0.9991395927660472,0.005218517552574748,0.19922695179156946,upward,smooth,upward_smooth,True,False,False
877ed19c,1,3708,3708,1923,5.1384401383118234,3.9469537922899844,3.696720497760476,10.782991161675904,3.961990141908008,2.5173867313918925,2.307052319310113,9.396500000001375,-1.1764499964038153,-145.5,0.03924467224170476,0.014123860377399636,0.9991435813535781,0.00498636568675978,0.2018481027689305,downward,smooth,downward_smooth,True,False,False
2fe023be,1,4221,4221,1839,14.07185412770629,12.836606045943048,-12.438802681412694,19.490431406708012,12.90931147808348,11.637827529021095,-10.413269367447887,17.389999999999418,-1.1625426496228108,195.65999999999985,0.046355450236967015,0.02459215584414644,0.9986387223995148,0.005899925034987222,0.12121329156982608,upward,curved,upward_curved,True,False,False
cb879f40,0,6315,6315,1589,9.929641339807151,8.694957749625848,4.259938560801516,16.075345952761197,8.79643766880234,7.814425969912941,0.4118543151234542,13.839999999998327,-1.1332036710048108,264.5100000000002,0.04188786822933186,0.01862937542046469,0.9989634667428968,0.005497226004745907,0.20675283959174107,upward,curved,upward_curved,True,False,False
e4726608,0,4733,4733,1535,7.403990747743676,6.563610590045071,5.435096815421069,14.305431297806347,6.271487164710907,5.33733572786841,4.207168814705611,13.113999999999939,-1.1325035830327694,143.96999999999935,0.03042054099746423,0.0161908467105713,0.999422512972374,0.004515680644791287,0.16124947763789121,upward,smooth,upward_smooth,True,False,False
8a9c8932,3,4663,4663,1681,3.5223822517668593,2.9048779972321,-1.429330209089352,6.567420233090159,2.3969295087935425,1.7241089427405907,-0.9428779755515618,5.450000000000728,-1.1254527429733168,142.76000000000022,0.031962676962676226,0.022555321769225117,0.999293788615051,0.005279910356714954,0.26316291540952896,upward,smooth,upward_smooth,True,False,False
dc5fbe29,0,5203,5203,1352,9.040689450893424,7.424809875476549,7.31809017961146,18.32732002014981,7.9201039214922035,5.984681914280329,4.282879108207019,18.806999999999416,-1.1205855294012208,-141.76999999999862,0.027512495194155898,0.01846935031437524,0.9994745863074767,0.005957185973551229,0.12777370007162203,downward,curved,downward_curved,True,False,False
be83e781,2,3221,3221,1555,4.272644026337862,3.179842286986201,2.732636095582453,9.260254077587888,3.1537973198868037,2.7622508537718136,-1.6237286556964161,5.180000000000291,-1.1188467064510585,-119.30999999999949,0.037462732919254976,0.020986362343700642,0.9991083765587239,0.005195955971859023,0.1841254571560862,flat,smooth,flat_smooth,True,False,False
1e30dedf,2,4071,4071,1403,13.245346614484413,10.213361308208954,10.007100646101078,26.610833488414755,12.137059232129838,9.193006632277234,9.192520265291236,23.11499999999978,-1.1082873823545754,263.78999999999905,0.06479361179361158,0.018873539020582034,0.9977373392002008,0.00546348759489167,0.24188383001255076,upward,smooth,upward_smooth,True,False,False
4cecf7b3,0,6019,6019,1657,9.899494778231718,8.230944889744281,5.068611245957462,18.974228206085343,8.796914734080126,7.490684499086172,2.6952832696458406,16.26000000000022,-1.1025800441515923,205.03000000000065,0.03509305417082095,0.03029389379180375,0.9989752481245122,0.005703428566676663,0.18974068079230122,upward,curved,upward_curved,True,False,False
ff8bb73a,2,5927,5927,1743,10.938810413803088,8.52050984483726,-4.656796924664189,21.193707554042156,9.861864748200674,7.215515437827343,3.5298903323786472,21.469000000001675,-1.0769456656024143,276.2399999999998,0.04958825514681046,0.03627827821319317,0.9982695068314784,0.0052288931329747676,0.14877612203629287,upward,smooth,upward_smooth,True,False,False
796dbd4c,2,6248,6248,1821,5.938002322768267,4.8160564541384625,3.8348196314059124,11.574342784807865,4.867507118040292,4.1340492957745365,0.988777208706198,8.906499999999774,-1.0704952047279752,-256.64999999999964,0.041093324795902185,0.018102078163726516,0.9990089784146083,0.005473394856114082,0.15625826672680088,downward,smooth,downward_smooth,True,False,False
5138a660,3,3559,3559,1270,6.536969821644377,4.942489140227089,4.913275243505999,14.518551185792603,5.4780109058052355,4.17007586400645,3.3976566451245054,10.58099999999831,-1.058958915839141,-141.1999999999989,0.03967678471051103,0.017763738180877515,0.9990706675839763,0.005414497274139929,0.20195711020772622,downward,smooth,downward_smooth,True,False,False
6ea22614,3,5971,5971,1923,7.525103049032791,5.905569522848195,1.9758099298058924,16.316581379269337,6.4753183432909225,5.389462401607797,-0.16653156924997284,11.345000000000255,-1.0497847057418683,-224.88999999999942,0.0377152428810717,0.016197810492601036,0.9991760162517583,0.00561280225587155,0.1836726540278686,downward,curved,downward_curved,True,False,False
0dd99dc5,4,7342,7342,1840,9.28286419969701,7.035261746688883,-6.722273471461684,20.089531659005022,8.234632190411654,5.960528466358144,-3.9165186597663064,17.960000000000946,-1.0482320092853552,242.54000000000087,0.03336193979021954,0.01772152317333331,0.9993133635844156,0.005686845318629842,0.19731725793507393,upward,curved,upward_curved,True,False,False
12203f2a,0,3261,3261,1730,14.79253967154873,13.300501411982967,13.300501411982967,20.77859023361998,13.762320645487467,12.147672493099986,12.143532658693355,19.6299999999992,-1.0302190260612623,123.78999999999905,0.03795705521472386,0.02310946203398575,0.9990288538589851,0.004955131334621427,0.1740978235262638,flat,smooth,flat_smooth,True,False,False
940a48d9,0,3963,3963,1664,11.091865012752498,8.769439252948557,8.07469433834223,20.29784303994201,10.06328128166555,7.980880645975153,6.742500630834961,18.100000000000364,-1.0285837310869486,-104.82999999999993,0.027922766279656997,0.024748783738846605,0.9993595371496771,0.005046932245591082,0.17187979124617359,flat,smooth,flat_smooth,True,False,False
9a6b0392,2,4255,4255,1547,8.00020257535267,6.648753797215053,5.563245195624151,15.387441189954185,6.974051133501153,5.159748531139764,3.5887356051701125,13.312999999999553,-1.0261514418515176,-147.29999999999927,0.034628584861307314,0.017850540713363526,0.9992569370143186,0.005440295261914989,0.09833292836310226,downward,smooth,downward_smooth,True,False,False
df71d1ff,2,6228,6228,1651,13.75889185953806,11.292903609487995,10.112064335026036,26.67730212517681,12.742621639442314,10.105403018625502,6.402776172125735,26.409999999999854,-1.0162702200957465,-281.47000000000116,0.0451919062148707,0.017870605669216416,0.9988345314217109,0.005162937300081691,0.1498982414821013,downward,smooth,downward_smooth,True,False,False
cdc60a53,4,5878,5878,1753,9.31941835240527,8.496891199626603,-3.180180335910097,15.446919150074606,8.315926094659538,6.658050357264312,0.7256243620269515,17.271499999998646,-1.003492257745732,200.8099999999995,0.03416368895695063,0.01340977659868616,0.9993438844106972,0.005367060872013322,0.1650987351111266,upward,smooth,upward_smooth,True,False,False
89fdb2f2,2,2031,2031,1539,2.6410994696969876,1.5750542659725715,-1.4366838880360269,6.478412569523243,1.6866180518953557,1.0465681930083415,-0.5189758739541503,4.765000000000327,-0.9544814178016319,-53.090000000000146,0.026251231527092234,0.013255699980922821,0.9995872052125815,0.00482394030118306,0.16085985486454923,flat,smooth,flat_smooth,True,False,False
f56d3ace,4,5432,5432,1951,7.856366442956942,6.700905911721403,-6.607281376459854,13.745659132852596,6.90314793936432,5.486870397643287,-5.367533136965743,13.719999999999345,-0.9532185035926215,-174.97999999999956,0.033220401399373975,0.021891504187303356,0.9992557088647936,0.005028789498173789,0.13059127155684203,downward,smooth,downward_smooth,True,False,False
ddc790ff,0,4726,4726,1742,6.676325692803471,5.8706746862818395,5.368149653573344,11.04594384042366,5.724817380990974,4.868605586118644,4.048597122301146,9.739999999999782,-0.9515083118124972,136.27000000000044,0.02885291005291042,0.01616055609341087,0.999469405622097,0.004511732602249901,0.15113082655072296,upward,smooth,upward_smooth,True,False,False
f03f10fe,0,4145,4145,1678,10.323677358913455,8.715932420311956,8.613868661748675,18.65803049504757,9.378929872264584,7.747252110977197,6.66522074788924,18.109999999998763,-0.9447474866488719,-102.43000000000029,0.03327944015444012,0.033255147607850775,0.9991586301199552,0.005266139245431549,0.21975354432871808,flat,smooth,flat_smooth,True,False,False
283269ac,3,2626,2626,1941,2.0533541897002747,1.5859551758320232,-1.0323884354711155,4.75239283255587,1.1159494538507433,0.8202894135567507,0.48009139375545046,2.2999999999992724,-0.9374047358495314,89.45999999999913,0.03406476190476193,0.011332700102351365,0.9993726509025069,0.0049668613604560985,0.15703725040324112,flat,smooth,flat_smooth,True,False,False
e161bd0c,3,2949,2949,1864,5.2402389391100845,4.21494543743041,-4.191041057490183,10.388238374299544,4.33499689746737,3.522970498474154,-0.7271481858259216,7.371999999999751,-0.9052420416427145,-92.16999999999825,0.03181139755766706,0.01937416495927026,0.9993410387021503,0.005461572521513973,0.2977652564349087,flat,smooth,flat_smooth,True,False,False
2b547943,4,3480,3480,1651,13.144296418048766,11.35679448762488,-11.254376617023302,20.195545185863285,12.241457142013665,10.497290229884728,-9.89807758620625,16.329999999999927,-0.9028392760351007,-101.75,0.029235412474849367,0.016771344910677815,0.9994484310087499,0.005429470917301251,0.1971799372519658,flat,smooth,flat_smooth,True,False,False
a85e4bc3,0,4581,4581,1412,10.529700796071431,8.125744398492303,7.494847435853275,20.495680729898595,9.638478456190704,7.391453831041483,4.986930801135577,19.43000000000029,-0.8912223398807271,-208.0,0.045655021834061615,0.02567053512197245,0.9986538937572481,0.005350546764828075,0.2015074936947865,downward,smooth,downward_smooth,True,False,False
dc7f9757,3,4360,4360,1843,10.68211044984606,8.683402585940629,8.538871881209769,17.551760103806284,9.810154572145091,8.286043577982692,7.813750000001388,15.100000000002183,-0.8719558777009695,124.11000000000058,0.029233769213122342,0.018615177610047016,0.9994370677791211,0.005274279899791983,0.19109811499117235,flat,smooth,flat_smooth,True,False,False
43c7f85a,0,5978,5978,1506,12.03908909071287,10.290109430830674,10.290109430830674,22.734411418854506,11.180370167514397,8.900003345601032,8.790990297759004,21.829999999999927,-0.8587189231984738,-210.15999999999985,0.03515810607328081,0.015306120607492812,0.9992815188970537,0.005017294472346375,0.16296028140904828,downward,smooth,downward_smooth,True,False,False
d60430e6,0,2511,2511,1665,8.691077007784799,7.465064746621449,6.933708193615219,15.093385126484463,7.849172504180856,6.7437076861802785,5.730884109915544,13.979999999997744,-0.8419045036039421,84.14999999999964,0.034876494023902554,0.02725961514168625,0.9990831731243446,0.005696980683518067,0.15839814237261862,flat,curved,flat_curved,True,False,False
729e9750,1,5919,5919,1508,9.653680670375394,8.141095554833237,-7.3557545225149825,15.550266877571628,8.825983755646552,7.670633552964747,-4.906534887649454,14.170999999999907,-0.8276969147288415,-222.22999999999956,0.037544778641433005,0.016499232593807322,0.9991771354382257,0.00529774948453357,0.22717566625051233,downward,smooth,downward_smooth,True,False,False
09ec2ca9,0,5885,5885,1939,6.959957242319301,5.105523556413552,4.521627939392801,13.241358292047153,6.13281698431714,4.493126593033173,2.548613423959661,11.819999999999709,-0.827140258002161,174.6999999999989,0.03067131203263106,0.015374009443416577,0.9994579724646773,0.0052400990733925965,0.18102826898192226,upward,smooth,upward_smooth,True,False,False
109d9d70,4,4215,4215,1636,10.16712349516208,6.518086715486129,-4.786411368076677,23.620857433901072,9.371137061320914,7.284341637010576,-5.18734994068786,17.295999999999726,-0.7959864338411666,164.28999999999905,0.041279069767442035,0.026997379027026765,0.9988932134877454,0.0053318462308667575,0.19942795744637776,upward,smooth,upward_smooth,True,False,False
1944513c,2,4722,4722,1877,6.519108139204068,5.802258815078995,-5.7679925902617155,11.828940733892793,5.738736995920461,4.301090639559704,-4.010434138077376,13.139999999999418,-0.7803711432836069,156.39999999999964,0.03490150391866178,0.01928780276664644,0.9992826035305994,0.005168207261049829,0.15091742887470216,upward,smooth,upward_smooth,True,False,False
d273674e,0,3899,3899,1839,4.173539889731849,3.4040713810631202,2.499322010392488,7.991781098224054,3.400366201632784,2.763731726083617,0.8623621441395338,6.860000000000582,-0.7731736880990652,96.20999999999913,0.025764494612621466,0.017418207904976432,0.9995603275626256,0.0054306228266069985,0.13102324008389066,flat,smooth,flat_smooth,True,False,False
ce8399b7,0,1615,1615,1933,4.133207986328709,3.7831797192577272,3.6693890617314353,6.173766426038128,3.363562739626084,3.0192941176464605,2.6785386996895344,5.1599999999998545,-0.7696452467026251,-72.34999999999854,0.04478934324659173,0.017296853770959353,0.9988611253069073,0.005358166938321902,0.13496199869545156,flat,smooth,flat_smooth,True,False,False
113011eb,4,3272,3272,1289,5.901153178680335,4.8899591571983825,-0.3718597098777625,11.409780268073971,5.177910618587731,4.0868154034229764,-1.0127995110026504,11.234500000000478,-0.7232425600926042,-134.8100000000013,0.04120146744114963,0.017245137046268774,0.9990179333454595,0.005692023245710427,0.1647349280401278,downward,curved,downward_curved,True,False,False
06df5958,0,3509,3509,1530,3.7958094887167872,2.968929112758306,2.2897392601129543,7.847043073375971,3.0884860085517194,2.412080364776067,0.9089512681666895,6.279999999998836,-0.7073234801650679,-131.15999999999985,0.03738312428734305,0.017445731884212272,0.9991652073861558,0.0053402188713146115,0.14923814805115143,flat,smooth,flat_smooth,True,False,False
9ad5410a,0,4205,4205,1544,9.488045206721262,8.537691287747965,7.078410180452125,13.631351025302136,8.784377249544983,8.015177170036345,6.096665873960979,12.63800000000119,-0.703667957176279,211.09000000000015,0.050192673644148485,0.017639911917893766,0.9985995998822059,0.005596170412139429,0.19324555653409914,upward,curved,upward_curved,True,False,False
43b06c70,1,4846,4846,1744,9.472876402618194,8.5286207706134,-8.5286207706134,14.859066012269523,8.769342298126745,7.039261246388114,-7.005088732974907,15.989999999999782,-0.7035341044914496,245.60000000000036,0.050691434468524324,0.025081842072716264,0.9984146803858365,0.005905666734679293,0.17052251106534988,upward,curved,upward_curved,True,False,False
6d1d74e1,0,5830,5830,1486,12.531049132929818,9.716610512454503,5.256131344735233,25.182072491881627,11.887571200184345,9.238420240137268,2.618557461406848,22.730000000001382,-0.6434779327454727,-261.7399999999998,0.04489277749185114,0.01960957917599188,0.9988142429201889,0.005377815061923524,0.12077783908917838,downward,smooth,downward_smooth,True,False,False
811f52b3,3,4836,4836,1838,5.236581934431746,4.341161156167935,-4.201200773507985,10.090275978644513,4.598301010999275,3.2364495450784716,-2.559125310173388,11.590000000000146,-0.6382809234324718,186.71000000000095,0.038608066184074474,0.021817766852924414,0.9990330756056561,0.005374885624641582,0.09871482466848214,upward,smooth,upward_smooth,True,False,False
