well_id,n,anchor_rmse,beam_rmse
91db7070,4073,40.80747690976154,40.85678397378032
925a7cd1,4517,4.612563792738408,2.985860014744413
9283ae69,3371,6.173284378497139,8.302608985766609
9298ad5b,3964,13.089984763550598,14.405383771541453
9314ff13,2748,5.189815774469084,6.312081171857534
93209a3d,4697,13.65809981076041,9.89082103603245
939d9c34,5101,15.729081869192102,14.470480922571202
93f5d2e6,3691,20.10571368100563,19.24075698217359
940a48d9,3963,10.06328128166555,8.240993851648533
940e709a,3348,4.6519560575408425,4.256627047309737
9426ec1e,2532,12.079413246018726,11.459971162298315
94467f50,3035,7.795325573109472,8.757415560148715
944f36b9,4630,6.513075857645095,5.072462534756363
94d813a4,4847,36.730942118502206,36.436684156906196
95b559e7,2887,20.38335913388356,20.430792188454156
95c8427f,6335,27.215687207592826,30.307690823089057
96936c22,3346,4.079825343764616,4.071317166320926
96ae5806,9839,8.450669041365172,5.383964662320032
96b7eea1,4332,12.405056848354107,8.085834666615892
9719aa04,4871,7.07656345543121,8.279619272391749
974802e7,5843,13.80511563998303,13.660583337597327
97cd5bf9,3449,9.273936692075774,10.112448422813593
98177ced,4772,5.779865915399804,6.359647231631143
9896fc0b,3595,15.814766850712997,16.960399299858086
98bc6f66,6063,17.645391862557158,14.176689544488504
992c99e8,4904,13.77905931963707,13.56732408805185
992ce078,2879,5.02484380821733,5.5488599170264905
99529c45,5840,21.675545088419643,15.250635322644767
995ff498,4526,8.343710199277547,8.746008079714722
999daf80,3564,5.121625403452367,4.463541713842961
9a6b0392,4255,6.974051133501153,7.84045602961282
9a8ae0d6,6294,5.937216688673599,5.611322752326698
9a95e33f,6447,32.28932813245856,27.950285162568004
9ab94eeb,4442,8.205724523051869,7.7825560057582885
9ad5410a,4205,8.784377249544983,6.4869618717190685
9ae248be,5271,8.107003944596206,5.905248191496864
9af1ffd0,3525,18.128053838502368,20.37094848634805
9b5b61c1,5532,5.429982209622746,5.8938397552464945
9b9e3b49,5118,7.923721572593473,8.959469267399992
9bd2bba3,7439,15.673287472863077,14.32868623799296
9c211c53,7265,6.466506541772609,6.316965157089732
9c350a6a,6052,17.397946606336834,14.408679933930014
9c8375f7,3674,5.917156069883692,5.293392264343814
9d072e4c,5107,9.990804668905984,9.015918319836803
9d3ec64c,3480,9.187876827833358,9.981368736200583
9d4272e3,4030,17.76831335353228,14.831710399534936
9d5e14d4,5400,28.543156532728414,23.791614360446417
