well_id,n_rows,n_wells,model_rmse,model_mae,model_bias,model_p95_abs_error,anchor_rmse,anchor_mae,anchor_bias,anchor_p95_abs_error,rmse_improvement_vs_anchor,mae_improvement_vs_anchor,fold,hidden_length,known_length,final_delta_z_from_ps,trajectory_shape,vertical_shape,curvature_shape
3ef6372a,4727,1,5.810954382671908,5.042193614333379,0.5337411225455881,10.982349897437597,6.229379944022544,5.183985614554733,-0.5635455891692552,10.896999999999569,0.41842556135063624,0.1417920002213542,1,4727,1939,-122.69000000000051,flat_smooth,flat,smooth
3ef98781,3892,1,13.957885783869257,13.22437907780969,13.22437907780969,20.101660061104756,12.433878700657393,11.607088900308748,11.607088900308748,18.274500000000533,-1.5240070832118633,-1.6172901775009425,0,3892,1451,104.85000000000036,flat_smooth,flat,smooth
3f603129,5051,1,18.26333885388949,15.597412895434076,0.37730576576385455,31.009676302665866,29.712176284154232,27.406198772519783,-27.406198772519783,43.26999999999862,11.448837430264742,11.808785877085707,1,5051,1548,-196.67000000000007,downward_smooth,downward,smooth
404c4384,911,1,3.049901886475194,2.7008494784090598,2.7008494784090598,4.8576980742464,3.6011694039210935,2.949198682765599,-2.949198682765599,7.599999999999454,0.5512675174458996,0.2483492043565394,3,911,1701,27.469999999999345,flat_smooth,flat,smooth
4121c517,3723,1,10.5051465989021,9.250555650449316,-6.898029602646597,18.719922854861213,11.223238561279205,9.898071447757188,-7.766881547139409,19.918000000000205,0.7180919623771054,0.6475157973078716,0,3723,1748,145.70000000000073,upward_curved,upward,curved
41fb0192,2973,1,2.7189917972147324,2.33157536201341,-1.7827782526645213,4.526299006468982,3.5577103110362645,3.069478641103943,-3.0055163134889242,5.498000000001049,0.8387185138215321,0.7379032790905331,0,2973,1408,-119.97999999999956,flat_curved,flat,curved
42669188,4282,1,15.393399079153783,14.109676788602698,14.109676788602698,29.193681983064735,23.030677799344762,21.17008874357749,21.146515646893675,35.57999999999993,7.637278720190979,7.060411954974793,1,4282,1798,183.27000000000044,upward_curved,upward,curved
42c538a1,3279,1,43.678388230937806,37.608698090388344,-36.91535109923335,69.01343536637741,26.18883109705342,23.27418115279119,-22.12617261360272,34.9900000000016,-17.489557133884386,-14.334516937597154,1,3279,1483,36.05000000000109,flat_curved,flat,curved
43b06c70,4846,1,9.472876402618194,8.5286207706134,-8.5286207706134,14.859066012269523,8.769342298126745,7.039261246388114,-7.005088732974907,15.989999999999782,-0.7035341044914496,-1.4893595242252866,1,4846,1744,245.60000000000036,upward_curved,upward,curved
43c7f85a,5978,1,12.03908909071287,10.290109430830674,10.290109430830674,22.734411418854506,11.180370167514397,8.900003345601032,8.790990297759004,21.829999999999927,-0.8587189231984738,-1.3901060852296414,0,5978,1506,-210.15999999999985,downward_smooth,downward,smooth
43e16325,3720,1,32.52215556585074,24.624605794343026,-24.446038579086576,61.62694543105126,45.776662453735184,37.52084139784927,-37.50433602150516,78.19150000000053,13.254506887884446,12.896235603506241,2,3720,2125,-114.29999999999927,flat_smooth,flat,smooth
44441e54,4357,1,5.995192002532246,4.673439146791212,3.7620904680069,13.611520659533198,3.668929750345109,3.0090819371126907,0.396940555427739,6.940000000000509,-2.326262252187137,-1.6643572096785215,2,4357,1211,-112.76000000000022,flat_smooth,flat,smooth
445af6c2,6041,1,23.25150842460276,20.781799928683757,20.218609536013297,31.72422900164929,29.954468486977532,26.973797384538525,26.635234232742338,36.5,6.702960062374771,6.191997455854768,2,6041,1957,-176.64000000000124,downward_smooth,downward,smooth
4463446c,3256,1,16.122629474795957,11.51452421238619,-10.050486312888989,28.290643059074227,18.86029305975226,14.962309582309127,-14.923918918918414,31.290000000000873,2.7376635849563016,3.4477853699229364,3,3256,1473,-148.29999999999927,downward_curved,downward,curved
44a94013,4903,1,18.29206666556922,16.17174157022507,16.17174157022507,33.689473438950685,23.26260921867206,20.574099530900185,20.574099530900185,43.8350000000002,4.970542553102842,4.402357960675115,2,4903,1589,220.70000000000073,upward_curved,upward,curved
45fb3e21,3649,1,19.337289324685372,15.048069603675911,14.851506700084581,31.826408363365406,25.15963005414619,19.784617703480414,19.784617703480414,39.73999999999978,5.822340729460819,4.736548099804503,3,3649,1977,142.63999999999942,upward_curved,upward,curved
