bias60,bias70,bias80,well_id,c_oracle,known_n,bias_mean
748.0886161225576,-172.35662819892795,-16.315312050511707,62569ae3,-4.0,1654,186.4722252910393
169.2425649232653,-47.3749839770722,-10.167322878188548,62a6f539,-7.5,1560,37.23341935600152
2771.9263793193873,22.25290419956465,-9.672637632193721,633774dc,10.5,1739,928.1688819622527
493.2756373066655,-0.6444085159043423,-44.558925119845476,63559d57,-3.0,1741,149.3574345569719
3022.0453772631963,105.88742715746504,20.352334098998746,647f2a41,-6.0,1955,1049.4283795065533
1670.7932535878786,31.99865348454897,-116.22063211963273,65156b96,-9.0,1825,528.8570916509316
-75.6284538877636,13.84777327966176,303.5866738384184,653612bc,-6.0,1341,80.60199774343884
676.4112981385322,1.4141089995487213,5.301442556388058,656a067b,-1.5,1845,227.70894989815633
67.98702906483994,-68.67196482131487,17.745402531814776,65a5466a,-4.0,1434,5.6868222584466155
-90.82188806815041,-90.92568620499104,108.15298174996923,660d9546,0.5,1408,-24.531530841057407
180.12169903744552,-106.40830842608017,-19.361638256830847,6767c111,-6.5,1571,18.11725078484484
525.8193524849316,-167.58358652990063,-8.020354020578301,67847288,-8.0,1745,116.73847064481758
426.17902000651816,23.072345832538716,-8.054471413176865,67a8da4a,7.0,1734,147.06563147529332
527.6095047375887,-7.4742226247334305,-13.456841292722936,684a6fc1,7.5,1631,168.8928136067108
1022.2624751274902,1.1194048932861664,-1.7143839722196554,698930d1,1.5,1757,340.55583201618555
-45.31683662962107,573.3586751651089,-13.05494853047667,699ea575,-2.5,1354,171.66229666833706
383.0241167683837,-6.399482758620098,109.35854243238124,69c1bdad,-0.5,1931,161.9943921473816
8.422855241911353,-47.53505149663458,-29.759952842577327,69e41fa6,-1.0,1395,-22.957383032433523
-65.54456796695428,43.60681719505559,-1.751302629671077,6a0ff78e,-6.5,1425,-7.896351133856587
1176.2048258699688,-66.69987752229369,-4.498471595335776,6a8fa194,9.5,1640,368.33549225077974
952.0117541717464,-236.309875961382,81.37832397061858,6ae68655,12.5,1744,265.6934007269943
4.210285719986272,-4.058363229486147,24.595670476352037,6d1d74e1,-14.0,1486,8.249197655617387
1828.9624403490714,-68.27436045302312,-6.092885147112777,6d590e26,3.0,1746,584.8650649163118
211.81427994741995,-92.40634260105988,30.543267544659415,6d6d93af,-23.0,1710,49.98373496367316
470.6937253429671,33.65031249628863,-50.961531197420854,6dbe4b60,3.0,2025,151.12750221394495
-30.32226346225454,108.51242545967338,3.7958003291146567,6e6d122c,3.5,1451,27.3286541088445
-17.288061507669525,-11.362099867954814,22.509017089283997,6e9ccd38,-5.0,1337,-2.047048095446781
892.0580958572554,93.60564966890188,68.57043592691943,6ea22614,-1.5,1923,351.4113938176922
363.9326149589381,22.321808745847704,-25.734058065236283,6ede926a,1.0,1683,120.17345521318316
8567.55544200298,-47.34710582236428,-26.45435196937675,708caea9,30.0,1934,2831.2513280704134
-1247.8663649424398,153.0666777545113,34.71621998067118,70925e23,-13.5,2125,-353.3611557357524
1178.9697565278123,134.04108381604823,111.35146593316423,70e1788b,-8.0,2053,474.7874354256749
497.2834389044019,459.8078897353179,-30.476175217319067,71642c7d,-7.0,2009,308.8717178074669
1394.7715941859099,22.28004722750788,-24.700449749467186,71ccf778,-5.5,1925,464.1170638879835
585.1770451635665,13.661286332848766,-6.04413140962455,7224331b,4.0,1503,197.5980666955969
374.27605986585155,744.7866233697617,-155.42890454098782,722cf0d8,2.0,2132,321.2112595648752
1596.975450714605,65.11498397222057,-20.054256918701096,7256229b,-3.5,1557,547.3453925893748
746.4246047190356,4.636766243636549,24.29082237354546,726f3dc2,-4.0,1896,258.45073111207256
-1289.9433420787864,-107.66460464221491,-145.32139034935108,7271dd80,-2.5,1425,-514.3097790234508
614.369795949022,66.66697413354791,-119.34714568299862,727a3a10,-2.5,1945,187.22987479985707
450.3563822282485,-84.78629766903767,21.722805282579838,729665c0,2.0,1512,129.09762994726356
468.5376557395296,-152.93585075940868,18.64209611625706,729e9750,6.0,1508,111.41463369879267
76.78268430136387,-35.19118014424588,11.072658832336044,729f4217,-11.0,1397,17.55472099648468
418.9186227127368,-114.89761226614665,2.1960674123098474,72dd8501,2.0,1735,102.0723592863
-118.9331445348077,-37.4899288254918,23.654126773006166,73348914,0.5,1465,-44.256315529097776
1148.456916878319,374.6933659879862,-97.513551180069,739a914f,-15.0,1814,475.21224389541203
8018.18288125292,-203.15679359358322,-32.93674600135938,73b1447d,3.0,1852,2594.0297805526593
418.59934719506435,51.28943544433659,33.77395792902303,74b6186b,-2.0,1743,167.88758018947465
626.3299866859448,158.39750973735764,13.629626838753662,75c20ec7,2.0,1844,266.11904108735206
115.36177453963757,2.614409090908926,-11.524878972187013,75cd5f11,-1.0,1464,35.48376821945316
921.664011597088,-658.6588874748434,-11.60862811779231,75d20a82,-2.5,1935,83.79883200148412
-57.429966182356075,-112.31264088048408,-7.449528741271011,76201745,-1.0,1410,-59.06404526803706
701.5153685399301,-12.096214572947988,55.334866023016005,764072a5,-6.5,1645,248.25133999666605
-1732.5173631543646,-16.34322141327354,70.81845225421151,77b0d905,1.0,1749,-559.3473774378089
233.180823297709,168.1700185012571,144.84600686378266,77e4821c,11.5,1147,182.06561622091624
523.2485807063073,171.80150000912522,26.880674530752916,7850c72e,-24.0,2215,240.6435850820618
-58.90815350999211,10.155551933601654,-3.409687646240251,78a4a386,-5.5,1127,-17.387429740876904
-2064.686824522072,285.96126778541577,65.20110668779682,79507629,3.5,2018,-571.1748166829533
489.6859763035337,93.42414581756779,-76.99264599742622,796dbd4c,-5.0,1821,168.70582537455843
132.6546090390121,330.93774765942567,-10.902149609472144,7987f2f2,-10.0,2009,150.89673569632188
1242.9184252864952,23.63956194889205,-12.363344301595308,7993a768,-1.0,1560,418.06488097793067
593.9555408802335,-14.961531376519124,91.92115809007237,7a5660b0,-15.5,1938,223.6383891979289
-57.88484840301025,-22.955588670474658,25.010372274724457,7acda2df,7.5,1461,-18.610021599586815
150.9962830495248,-42.29087505477523,6.0046449298059965,7b2c7b3c,3.5,1647,38.23668430818519
90.93200363302425,16.24830036400822,-14.759792421885567,7b38844c,1.0,1448,30.806837191715633
-55.893927264194744,10.78704362637238,-23.817371290857622,7bb17b96,7.5,1373,-22.974751642893327
1150.12319887951,6.988027087718854,7.732119394670871,7c607683,-14.0,1673,388.2811151206333
451.55905137586143,73.88849275205094,2.8054691915079597,7cbbd047,-18.5,1669,176.0843377731401
135.26730261961478,-84.56918860095894,-9.58378289527629,7cd4bb31,-0.5,1520,13.704777041126519
13.07706247974573,-24.831491755482844,44.843760766557864,7d50373e,-8.5,1372,11.029777163606918
1855.4992704645426,54.00337426544458,2.5643839492721883,7d57c75d,7.5,1742,637.3556762264199
135.28824059097633,4.603513914041754,-14.636734487435712,7e208414,-5.0,1506,41.75167333919412
107.55498976914106,184.94004694737572,-146.98958936026918,7e721392,-30.0,2127,48.501815785415864
1098.0494089788763,73.60415477707994,68.04671320999269,7ff89f8f,10.5,2202,413.2334256553163
881.9198904514755,73.60858769649397,-127.5823659623772,8050c789,-5.5,1863,275.98203739519744
114.11752545584223,60.1743043372559,105.68776278102361,807f0298,5.5,1752,93.32653085804058
778.8591583092531,-81.65044241332575,31.994120427391632,811f52b3,4.5,1838,243.067612107773
727.9039441420965,-209.2224285916027,34.25465215080292,81bf5923,-23.5,1843,184.31205590043226
1996.46658328208,19.282554992371693,3.1020569623152188,81fc01c6,8.0,1746,672.9503984122556
828.2219116420581,-11.21558571896224,33.22074041035116,8255c867,16.5,1749,283.409022111149
1512.9476825230495,67.027111894102,65.78496673081213,82aab6d2,-13.0,1749,548.5865870493212
47.79983945863665,69.44626505629171,-59.43648917077636,82fcf37c,-2.0,1383,19.269871781384
809.8700571607222,-1554.3034523588326,2.8943714325021004,833af382,-18.0,1749,-247.17967458853607
336.63302888625753,25.595194043202603,25.43835430003781,8382f4b6,-24.0,1713,129.22219240983264
906.331758701618,-86.13209047806147,-10.875713534068414,84633df4,11.0,1747,269.7746515631627
736.2053460926202,12.69214262439449,-40.02741638007046,8478df29,-2.0,1841,236.29002411231474
311.6457806344964,718.8860226886447,51.45504171784621,84815d5a,8.0,1639,360.66228168032904
29.772389725092744,-20.04361396332594,5.855739766711665,84c3b497,19.0,1575,5.194838509492823
418.27839404048103,-422.12944979306525,-18.824321015792368,85380836,2.0,1557,-7.558458922792195
1540.7008197052064,-156.6394320582557,-25.693654216713554,8612b37f,2.5,1642,452.78924447674564
95.87565766818975,-887.3346271031319,192.87076435987933,861e71df,-11.5,1584,-199.52940169168758
-11.334890111853802,84.21826980257048,-32.306820175989465,86454a6f,30.0,1136,13.525519838242404
922.6567995711206,205.35204398341142,48.9184524422047,8648abae,1.0,1842,392.30909866557886
1231.6025154391057,-78.77830931186172,61.566138346300285,865033f8,6.5,1746,404.79678149118143
936.3607867852548,24.397993420548296,-27.071549928154145,87695469,-7.5,1651,311.22907675921635
3908.607372422162,-108.13434735140082,-35.41620283565508,877ed19c,-5.0,1923,1255.0189407450355
176.78081111345676,28.25784338111327,4.095443786068299,87aa3730,-7.0,1686,69.71136609354612
35.834882514094495,-190.48437368580107,48.63219924565696,884ecb5f,3.5,1330,-35.33909730868321
939.4520524971114,-28.81075861342795,-34.135026310637734,8902c3f6,0.5,1574,292.1687558576819
779.7261651973,57.10789688997234,-21.720774644476702,896d15b9,30.0,1419,271.70442914759855
199.53774254776536,-78.24315284487216,157.31359411674256,8995c945,14.0,1474,92.86939460654526
-257.28674222335735,644.2936723942717,212.3029590844125,89969c7a,3.5,1370,199.7699630851089
110.77368223568968,43.066246351648275,-4.731839041008325,89f1085d,-14.5,1503,49.702696515443215
1302.6673390827593,8.997602397634362,-53.33793909744867,89f36adf,1.0,1749,419.44233412764834
199.62379615155984,165.61475334642122,0.7635291331946193,89fdb2f2,4.0,1539,122.00069287705855
688.8776521410956,-96.97763887796792,-39.71394963633439,8a3da6d1,6.5,1741,184.0620212089311
3005.683678592011,77.55788858149678,-33.01201380564142,8a89da23,18.5,1640,1016.7431844559554
208.39585965787163,-498.6269032075553,-26.411897939026613,8a9c8932,5.0,1681,-105.54764716290344
-2.9726866442609987,-109.67816646620108,19.85968231729126,8ac2f237,-13.5,1456,-30.930390264390272
1424.7258950491666,29.047496241774375,27.21462631600755,8b12bab6,4.0,1746,493.6626725356495
2768.8310868290655,26.82005649883037,-37.82453390105284,8b5be31b,-1.0,1767,919.2755364756144
218.9713104822802,1141.4137420878974,14.91940134847792,8b95d6d1,0.5,1052,458.4348179728852
220.48082808048727,466.2105708181756,3.751217690921414,8b9d8326,-5.5,1669,230.14753886319477
182.33733835240218,81.96351180712206,-8.690929635742384,8bb9c1e6,-1.5,1836,85.20330684126063
91.4209194830644,98.74600126990303,-18.225867423998974,8bda1a11,-2.0,1457,57.313684442989484
1322.6659900302295,79.13042646849762,-1.1789458724131774,8bfa881d,14.0,1754,466.87249020877135
875.2943563258855,63.540050458972416,-344.59787211062763,8c167025,4.0,1745,198.0788448914101
283.59213543073787,11.510853187161068,29.839909567670357,8c8348e8,-8.5,1693,108.31429939518976
1820.4058955951455,26.439632610976137,-43.529528856891275,8cc21f01,-1.0,1762,601.1053331164101
194.4467369190005,122.28806593519435,-6.239207915721522,8cc800b3,-28.0,1515,103.49853164615779
12.506268837519869,25.374053731545857,42.26163763721539,8d5d46d7,14.5,1527,26.71398673542704
438.0671394740027,2.5633578869238844,22.918782895680263,8d92cb49,5.5,1250,154.51642675220228
1350.3644625429695,20.487792352116614,-39.30114612583331,8f201368,24.5,1802,443.8503695897509
-90.4859237669344,120.84827573048337,16.469792978942966,90386ee4,3.5,1464,15.610714980830641
268.8989666429413,-474.0958612513261,-62.73652028457169,91abc4c7,-5.5,1939,-89.31113829765216
398.8423990710576,-80.77587344594723,-58.77062830249394,91b301ce,-17.0,1942,86.43196577420548
642.4007381033473,3.141770189223831,38.37518504079679,91db7070,30.0,1573,227.97256444445597
361.4772387812025,-19.857615914697785,23.52031187710919,925a7cd1,3.5,1984,121.71331158120465
1878.285935342118,4.730516665692339,21.436312597947534,9283ae69,6.5,1747,634.8175882019193
-153.27999019875853,-90.7116167764366,93.69191841383527,9298ad5b,2.0,1843,-50.09989618711995
777.9354269371762,68.82934210574832,26.484026316007185,9314ff13,-9.0,1746,291.08293178631055
176.969987081701,-213.68346906316268,-15.119061732556297,93209a3d,15.0,1603,-17.277514571339328
188.74918770125544,-28.00124568564764,126.72671568444363,939d9c34,0.5,1526,95.82488590001715
99.20544629675774,-239.1119896905823,48.24651226991558,93f5d2e6,-12.5,1480,-30.553343707969663
1331.9509844660258,-54.70673552140132,71.48642899111101,940a48d9,-2.0,1664,449.5768926452452
1106.733148384422,-16.32094067263678,-15.729268510416063,940e709a,2.0,1641,358.2276464004564
-226.58081747066126,-49.21691983944722,-5.9561743062606,9426ec1e,-7.5,1391,-93.91797053878969
946.4434412118078,71.10823745955204,-58.61334832259772,94467f50,-12.0,2081,319.646110116254
18.713068108082734,250.20360688999332,-58.22100861340836,944f36b9,-3.5,1405,70.23188879488924
1709.5653748654051,108.17867040531169,-22.228704193510207,94d813a4,-23.5,1744,598.5051136924022
431.97814738794233,15.237430107796932,-22.723682706095893,95b559e7,13.5,1751,141.49729826321445
-428.3612441930107,6.838385552218955,64.19583460404583,95c8427f,-18.5,1716,-119.10900801224864
270.814882162065,-28.968202467315344,148.990538243974,96936c22,-11.5,1651,130.2790726462412
1216.3132332382002,-5.282980906427565,-26.186212827384214,96ae5806,-5.5,1688,394.9480131681294
1054.3858973406177,52.08835351072368,7.641485153002941,96b7eea1,9.5,1746,371.37191200144815
821.3506362675384,408.05329069504853,-69.63795925443102,9719aa04,7.5,1794,386.5886559027186
569.3669274621166,-221.8472133262655,18.521675984163153,974802e7,5.0,1694,122.01379670667141
1044.3737194755101,-107.67998722946321,-92.66111583215172,97cd5bf9,2.5,1650,281.3442054712984
2028.2782077864874,399.61448044161597,-10.426784131849496,98177ced,-0.5,2017,805.8219680320846
1107.6175420103066,-98.08298901066287,45.15504950268849,9896fc0b,-9.5,1514,351.5632008341108
128.4309633255686,-113.81794812449829,18.878740091541204,98bc6f66,9.0,1657,11.163918430870504
436.0278002486776,-24.12057168949279,45.78537756896056,992c99e8,-6.5,1836,152.5642020427151
1004.5565420653063,-19.16198673101275,-26.118986987542,992ce078,-2.0,1782,319.7585227822505
919.0651491544189,-99.97828882510757,-25.143706702090043,99529c45,-12.5,1751,264.6477178757404
171.94151202956797,-26.869146228162172,-16.678640556587826,995ff498,-7.5,1601,42.79790841493932
939.4500541910691,-63.99607903715438,-13.812284912547922,999daf80,-3.0,1875,287.21389674712225
104.96781141585016,-208.73513794929949,15.590629245580285,9a6b0392,-16.5,1547,-29.392232429289677
823.5540570781378,352.1519017814856,-5.440674071457994,9a8ae0d6,-6.0,1541,390.08842826272183
788.8599013587307,-105.16960038400163,604.1475365429401,9a95e33f,-13.0,1709,429.2792791725564
1392.9966321158847,-6.721026062042971,-11.613629844415437,9ab94eeb,0.5,1930,458.2206587364754
483.7755905009029,5.2846710631862415,9.08204116915358,9ad5410a,4.5,1544,166.04743424441423
-42.51802285453516,-2.8050771686394875,41.04334149151677,9ae248be,11.0,1384,-1.426586177219292
421.42553760307595,-21.069900231438677,-5.8389850289526,9af1ffd0,-10.0,1929,131.50555078089488
246.85719369123183,-67.2849906113678,-21.90442623962959,9b5b61c1,-6.0,1683,52.55592561341148
934.5078378648384,27.28894838165159,57.811857053679226,9b9e3b49,9.0,1757,339.8695477667231
978.3607802446977,14.507018262460713,75.9867804868924,9bd2bba3,2.5,1653,356.2848596646836
571.5197856530135,54.91592298877349,-37.81329113619934,9c211c53,4.0,1577,196.20747250186253
427.1391393528332,15.381363351472519,13.103463838983195,9c350a6a,16.5,1742,151.87465551442963
1150.0894819082835,-10.149537484676195,-6.527984453395163,9c8375f7,-7.5,1758,377.8039866567374
227.23341211021756,-3.119061857885872,-0.6184016446575182,9d072e4c,2.5,1691,74.49864953589139
246.45888190074115,106.96037205884609,20.50554253371556,9d3ec64c,-5.0,1457,124.64159883110095
1379.0079653398961,15.405703695640817,0.3955014292366982,9d4272e3,7.5,1741,464.93639015492454
592.3557547406409,399.6144843887067,50.36633273451091,9d5e14d4,-11.0,1165,347.44552395461955
630.014002179291,10.57145715997469,2.1686995597234877,9da441ba,4.5,1500,214.25138629966304
559.1787717011426,-108.41915570528258,-7.530237732886524,9dede370,11.0,1760,147.74312608765783
865.7664088084556,32.464776194587856,29.267912218696775,9def2eb2,-4.5,1747,309.1663657405801
590.286529539008,97.90506591625247,99.35938603479562,9df1b1f9,4.5,1743,262.51699383001875
633.0794565697489,42.509102392918976,26.97199812776102,9dfff011,-6.5,1748,234.1868523634763
236.8122039571157,-5.507050438682622,-1.4598355219157229,9e3e364d,-3.5,1519,76.61510599883913
98.9955512522933,46.86081448498218,44.78174840518466,9efc812e,7.0,1650,63.54603804748671
107.44832059612197,-1.674026462072256,16.290576758659924,9f0c7bae,-4.5,1498,40.68829029756988
84.77308122007663,73.3802104130143,17.838837119256123,9ffce529,0.0,1463,58.66404291744902
481.2044638405265,39.38282645296115,-7.922769182965219,a0383629,-1.5,1855,170.88817370350748
171.74393911388725,26.241453568256528,6.221933108108568,a056d01e,2.0,1735,68.06910859675078
136.84328622290278,-33.32028570327121,-11.756270625815022,a08d9e63,10.0,1514,30.588909964605516
-839.3352359792011,-597.1815813160097,-211.9251229966469,a0b83014,16.5,1838,-549.4806467639526
123.46271368936111,-15.215668795304612,-19.125276740603255,a0e92ed6,1.5,1549,29.70725605115108
1004.7688862552333,-25.370399635044297,9.673080444945006,a15bc102,1.0,1888,329.6905223550446
235.67331469861847,51.42945304365066,7.541729443218212,a247e7cf,-6.0,1563,98.21483239516245
225.36817774328625,2129.1139240540556,16.372967074917412,a2e8e7f6,8.0,1052,790.2850229574198
1028.721788570413,2804.340082237806,-6.707544990247329,a3518960,-15.5,2025,1275.451441939324
680.1207182829589,-15.009590507088586,-27.711364911720953,a3f71395,10.5,1497,212.46658762138316
716.1212150988089,-71.31318427689236,-41.25821980927823,a4719920,-5.5,1611,201.1832703375461
929.0816588391697,1133.3060034030511,-102.51604622947741,a48640d9,9.0,2054,653.2905386709144
481.96361427480207,133.29744788745703,15.779163140222224,a4cdbb0f,2.0,1555,210.34674176749377
909.3681257916002,-51.023100657628824,-23.174935820840602,a4f989c2,-6.5,1639,278.3900297710436
748.6859622145524,-36.618795449370175,2.9443596735548354,a5aa7973,-11.0,1833,238.33717547957903
56.45824967783759,-25.27832359937107,43.5376062030157,a5e6f7dc,-18.0,1682,24.905844093827408
590.2789329660922,54.84402043893268,166.2032138274339,a612d5a0,6.5,1831,270.4420557441529
289.2224925073493,14.981054745748736,-3.1412857196792903,a622ce4d,8.5,1749,100.35408717780625
1224.7535622872376,33.72545155861808,29.67876934882535,a645da9a,-4.0,1613,429.38592773156034
1914.8399456492934,-41.261088910318264,52.880714951291324,a692b17e,-0.5,1843,642.1531905634222
752.4616453526222,-571.2052452393563,-221.78946822329897,a6b8ac67,8.0,1564,-13.511022703344338
908.0190955490588,-28.238416973985352,33.67792282544188,a6ed2eff,5.5,1779,304.4862004668384
1297.377984284148,101.12631489209798,20.27980764561623,a6f967fb,-4.5,2362,472.9280356072874
90.76223647722283,-30.20063596231178,-45.85530196439572,a76db406,-14.0,1779,4.902099516838443
-17.70398428030231,-17.39785408593944,-60.692293812632904,a7744f5b,-3.0,1640,-31.931377392958222
98.22636248303223,15.533572871530449,26.899680755090746,a783cc24,-10.0,1386,46.88653870321781
1113.501119616208,-80.88963832819321,12.88684825076424,a79fd2e7,-9.0,1923,348.4994431795929
654.3572813434149,75.17408775607954,6.140023222910874,a7fc3e6b,7.5,1614,245.22379744080175
5066.600319178338,-1823.4487895125455,24.745790622677497,a85bb86f,8.0,2001,1089.2991067628234
61.39537016903148,-26.073611588691225,13.178374093635483,a85e4bc3,-6.0,1412,16.16671089132525
1313.2958333287334,254.05263310038552,-19.88809134708342,a87433c9,-1.0,1739,515.8201250273452
452.7011148102966,-59.490836453918796,-40.88729725414411,a8ed028a,29.5,1772,117.44099370074456
17.258893738944685,-14.729882219602759,10.058198955191996,a959858c,24.5,1366,4.195736824844641
578.4472289998348,-33.550096773133234,-12.183893014411494,a9c9b150,-1.0,1840,177.57107973743004
60.98431849943769,-1.6704100204769183,-24.95750583468187,aa95015b,1.5,1461,11.452134214759633
678.5878338835504,-49.5842494940028,29.886943344345873,aaaf3c03,10.0,1731,219.6301759112978
843.788724945216,-552.0176554118483,82.80244351305141,aaeffccb,2.5,1874,124.8578376821397
-9268.239569258205,800.0279025352996,-19.145238093076745,ab112491,20.5,1993,-2829.118968271994
243.105064580306,71.59532962496692,19.41983522764133,ab18d3fc,-9.0,1643,111.37340981097141
1487.437426729591,63.90359750749416,-2.254877396871414,ab3ced07,-7.0,1758,516.3620489467379
82.25012686767823,-31.87152883091613,33.26026689143353,ab6fe95d,-2.5,1933,27.879621642731877
783.1775460564514,-79.57702074619752,5.832419851748785,ab94878e,1.5,1648,236.47764838733426
361.9163538284788,18.03711662490416,148.9811657507009,abf460d2,2.0,1546,176.3115454013613
619.6197508344669,618.4530665907081,59.76631997837151,ac6f01d5,-15.0,1725,432.6130458011821
93.74887076484218,542.3183707355311,3.316743418443372,ad2133a8,-11.5,1458,213.12799497293886
667.137700790822,-32.40120449151612,-21.32460132822131,add9c322,-7.0,1587,204.4706316570282
718.7603881616013,-250.28024361124855,-17.1260922653124,ae069086,-3.0,1971,150.45135076168012
-345.17481992868136,61.16283641730216,2.661736353674011,ae0784a8,0.0,1348,-93.78341571923505
1042.1128487968624,43.46293154663678,-21.361961311056888,ae35f33a,7.5,2019,354.7379396774808
641.0059612426186,239.22151800091157,-1.6554989820863744,ae8959c3,22.5,2127,292.8573267538146
49.652959504251456,11.458052228047269,-4.096172110282604,aed44918,-1.0,1301,19.00494654067204
-91.23679580772102,-150.11369873216302,3.6768254695692364,aee6393a,-0.5,1281,-79.2245563567716
14.383313637195858,80.01315050897631,10.204233880392236,af7a59ce,-5.0,1306,34.866899342188134
294.3749282809479,52.91706073881451,-80.57371671910471,aff4e561,1.0,1697,88.90609076688592
190.301360242809,58.45990604682502,12.700712363870897,b04b58a3,4.0,1827,87.15399288450163
45.45512422176167,-3.380029106993784,-38.65319694608747,b0d42b0d,22.5,1386,1.1406327228934738
119.19813357613529,305.1326421617982,-47.77582554522196,b0f53bf4,-5.0,1447,125.51831673090383
75.48021043185545,26.25923906700655,6.3343385452960845,b19b0395,0.5,1383,36.02459601471936
559.5032228417374,111.89258636510617,20.283044601176655,b1efb8a4,4.0,1564,230.55961793600673
1692.2960038814565,67.02712728527906,-0.5394634533870513,b32902c0,2.5,1929,586.2612225711161
344.66422469225074,54.77305156864546,27.290930420161203,b32e4903,6.0,1650,142.24273556035246
828.7512607623435,70.00470845111369,-4.5444708311551425,b3388334,2.5,1727,298.0704994607673
185.82294626777713,15.372928168663714,70.70587024967156,b37fd114,15.5,1625,90.63391489537081
1420.2796371407735,-105.56263509475495,74.44601643956774,b38e3116,-7.5,1743,463.0543394951954
645.1148985356515,39.38885166845593,-824.3809342057585,b4d8dd4f,5.5,1650,-46.625728000550374
363.3773884834226,-90.91236711356925,-154.67889966016054,b4f37e6e,5.5,1507,39.2620405698976
1317.910024632626,-32.97402754034444,-3.6399020370230466,b56bc0aa,6.5,1829,427.0986983517528
1023.7026379395352,-57.225664059552,70.93264296863295,b585b4fa,4.5,1705,345.8032056162054
45.37877196946338,17.144417599551016,-18.040258772044265,b5aa9634,-8.0,1421,14.827643598990042
166.16692826006715,14.275004615345201,26.540185757865366,b7974e66,0.0,1612,68.99403954442592
-322.39410953875404,100.51744839049965,21.108906217761046,b7cdcecb,-1.0,1452,-66.92258497683112
898.9003764361038,131.8820930683474,72.00557748331703,b7fea9ef,-9.0,1709,367.5960156625894
434.1367354807948,-42.427877724579915,136.04137938622767,b85f7b06,-1.5,1650,175.9167457141475
54.566161049843565,-113.91885465159226,27.42091142114754,b881d27e,11.0,1433,-10.643927393533717
742.7174775582423,2.393218587303038,-7.239033733290228,b8c49c1a,1.0,1935,245.95722080408504
175.612657886776,156.0259905326473,4.86505196484964,b95e7121,-20.0,1186,112.16790012809098
221.46555755614855,105.48614451263764,15.124003163238683,b977be4a,-8.0,1578,114.02523507734162
49.26523938467603,-66.83842457508403,-20.49938556518983,ba48188d,-30.0,1368,-12.690856918532612
1278.3926595011417,-105.40742324201614,-24.36302917896475,bb2cdd83,1.5,1840,382.87406902672024
-114.04692404183626,-92.87679279634992,-51.87709939180921,bb337fa0,9.0,1343,-86.2669387433318
1076.8524073566796,-42.604267258514604,-50.57199163533,bb682ebd,21.0,1792,327.8920494876116
741.565796578369,-35.348871009688736,68.97341287208599,bc4381e2,4.5,1930,258.3967794802554
668.2504490340516,-28.57170865789243,-22.880580235561137,bcebcc5f,3.0,1631,205.59938671353265
1884.4135526383602,-15.135687396970152,8.839888887588863,bd2c2f34,-13.5,1798,626.0392513763263
832.5861381636971,-107.22619297453392,-44.202901312770855,bd4ae5da,-8.0,1899,227.05234795879744
1265.2770230069925,-193.4198174161257,49.094233411124016,bd6f0e19,10.5,1839,373.6504796673303
138.8736918836197,247.31187499449345,5.8809583316792216,bd8f847e,-6.0,1200,130.68884173659745
1759.8144853021076,124.04319420517308,-16.742458085081303,be063506,0.0,2039,622.3717404740664
1300.896217435723,-40.382578775831924,112.28949253204411,be35c8f2,-3.0,1672,457.601043730645
-207.93918324998637,43.81090244475216,-10.320410389614986,be83e781,-11.0,1555,-58.149563731616404
105.94407203810596,-145.75539966895832,-29.053316327723127,beda8696,-9.0,1956,-22.95488131952516
123.01225722523225,-164.40536057708692,-19.924763418793987,bf39bc20,0.5,1744,-20.439288923549555
264.52086062150397,10.792144503078596,-51.918054537753875,bf70b410,-2.0,1653,74.4649835289429
-338.905318612503,-99.00646564998071,27.286037810276067,bffe3082,13.0,1463,-136.87524881740254
1060.8013446361822,86.07073528735992,-30.25386834456311,c03b9305,3.0,1812,372.2060705263263
707.7730551402976,-4.574112144895648,-36.266327162133834,c03d4aed,5.5,1734,222.31087194442273
1776.7614602510366,249.1515531309367,-53.872932308848505,c03fba65,-22.5,1970,657.3466936910417
361.21521247709086,-27.964330598882675,-15.390784483136967,c07fd0cd,0.0,1844,105.95336579835708
543.1583358492583,-25.936055156680325,63.68520377313932,c1708b88,-20.5,1645,193.63582815523907
-24.320949157268235,68.75661262870076,-1.5357780054197596,c1d046f4,2.0,1404,14.299961822004258
1174.5678847107072,105.40826399244803,-25.12051743960118,c2717d4f,9.5,1961,418.2852104211847
827.8544360253817,59.14998160118014,-74.5884043724331,c2c4db09,-2.5,1812,270.80533775137627
1077.8897788309491,-239.05264277906366,56.23324752224335,c2c6fc71,-6.0,1721,298.3567945247096
1259.4470175006716,53.93622468310034,44.77806290843638,c36625df,-5.0,1644,452.7204350307361
4808.987871335162,-18.653371990712383,-201.42888836255085,c3957531,-5.0,1938,1529.6352036606331
2039.2869041503325,118.55535609972237,-103.69741290502186,c42fe306,7.0,1928,684.7149491150111
1538.6292165028399,60.587411387487194,11.537182214308578,c43812e2,7.5,1766,536.9179367015453
1264.0027780822033,35.562775750504684,3.9416836967908644,c472c0b5,5.0,1813,434.502412509833
640.3688130337996,-1.2948649055737957,-49.64336827092565,c47e0767,13.5,1743,196.4768599524334
816.4373384692972,62.674321397309086,30.006019391267813,c50b42f6,7.5,1906,303.03922641929137
-616.6883520157293,29.433500042630044,28.603506299943657,c593337f,-15.0,1910,-186.2171152243852
461.9824103989569,36.08009548503216,28.89126021468541,c59b6c4a,-22.5,1961,175.65125536622483
