well_id,rmse
67a8da4a,14.113529520925084
684a6fc1,24.44897896232322
698930d1,9.452568327072113
699ea575,11.303946407220726
69c1bdad,9.902719338533197
69e41fa6,4.961173529508751
6a0ff78e,11.229983903801664
6a8fa194,8.7315986322505
6ae68655,5.2173900136139375
6d1d74e1,11.796719214307775
6d590e26,8.61941079935544
6d6d93af,32.59279278204977
6dbe4b60,8.41821118636064
6e6d122c,8.92177957205675
6e9ccd38,12.070843274955502
6ea22614,6.502417522952662
6ede926a,7.977867091354182
708caea9,36.19319220292224
70925e23,15.195391694570743
70e1788b,6.402797950617555
71642c7d,13.717528974579128
71ccf778,5.05135982013271
7224331b,4.372315587696399
722cf0d8,11.173781071632824
7256229b,6.487535024954115
726f3dc2,7.197901537184461
7271dd80,8.744630441258925
727a3a10,12.785611489741184
729665c0,9.370825564158034
729e9750,9.640904877068989
729f4217,16.674638753624073
72dd8501,5.667996945106657
73348914,11.93753183545425
739a914f,12.765445868850612
73b1447d,13.295293825438177
74b6186b,9.443384730078922
75c20ec7,10.20961255287703
75cd5f11,5.360058150760832
75d20a82,17.76054053755764
76201745,7.965464181937472
764072a5,6.656480002567847
77b0d905,12.610220166766963
77e4821c,19.60093818861076
7850c72e,12.415814694190273
78a4a386,5.73582944032411
79507629,12.95745091460799
796dbd4c,4.796439485660568
7987f2f2,11.505142019700068
7993a768,8.564377569980573
7a5660b0,13.875243384074926
7acda2df,14.070803472659208
7b2c7b3c,5.885621533934802
7b38844c,7.409960030398628
7bb17b96,16.626777133585577
7c607683,17.271988741115308
7cbbd047,11.537244007706684
7cd4bb31,5.767937346664367
7d50373e,15.592299773960525
7d57c75d,14.491426638043064
7e208414,6.005724967291649
7e721392,40.75259595819168
7ff89f8f,14.422750522571954
8050c789,7.732824053710261
807f0298,8.89983036529933
811f52b3,4.862787702836507
81bf5923,32.4707792920466
81fc01c6,14.714217880419005
8255c867,26.623787677671928
82aab6d2,15.933649420382437
82fcf37c,6.241054250240656
833af382,12.232011933310172
8382f4b6,36.35963608836254
84633df4,4.810648889344045
8478df29,14.481614000556213
84815d5a,18.392586704346478
84c3b497,18.76861574955925
85380836,14.559037320153298
8612b37f,19.92897100374605
861e71df,11.181572215819335
86454a6f,69.84248938998239
8648abae,8.495746982365432
865033f8,5.942804155306564
87695469,6.865136298844976
877ed19c,3.3606626551982632
87aa3730,9.421116147058443
884ecb5f,19.544652104380198
8902c3f6,8.504298614837271
896d15b9,30.89491096640604
8995c945,17.45201133297621
89969c7a,8.118599341568132
89f1085d,28.058498873064504
89f36adf,4.454135007843978
89fdb2f2,1.6062938657104981
8a3da6d1,9.082449427241922
8a89da23,23.825998782617724
8a9c8932,2.606683051754924
8ac2f237,16.751504425973934
8b12bab6,16.14130105741765
8b5be31b,14.753775679198888
8b95d6d1,12.403115430755568
8b9d8326,6.6463553602371475
8bb9c1e6,4.803182299708335
8bda1a11,12.787012454678377
8bfa881d,24.565599835490353
8c167025,12.479955183733507
8c8348e8,5.982677187344906
8cc21f01,6.538092779978811
8cc800b3,13.467453987759706
8d5d46d7,14.044891012570854
8d92cb49,7.550890689241397
8f201368,31.606961259401118
90386ee4,9.78940846343781
91abc4c7,6.920017841783955
91b301ce,35.46822023163575
91db7070,40.428453802328
925a7cd1,4.22329555671012
9283ae69,5.992939829683396
9298ad5b,12.33520817731584
9314ff13,5.468281720988552
93209a3d,14.068369461346872
939d9c34,15.599318049581063
93f5d2e6,19.81705315579239
940a48d9,9.76785289238162
940e709a,4.44988214280057
9426ec1e,12.480670081421405
94467f50,7.771089059946471
944f36b9,7.722773229374067
94d813a4,36.371932401663365
95b559e7,19.960832150377783
95c8427f,27.639781449668924
96936c22,4.081819020569477
96ae5806,8.134899687539
96b7eea1,11.093800355750687
9719aa04,7.309758683940449
974802e7,13.860733859496017
97cd5bf9,9.395892292601562
98177ced,5.762462496141022
9896fc0b,16.053726054466374
98bc6f66,18.06596668836781
992c99e8,13.459773216817782
992ce078,5.349720525859859
99529c45,22.102202746491166
995ff498,8.427320860310274
999daf80,4.823391957031732
9a6b0392,6.385753848926135
9a8ae0d6,6.129952343089895
9a95e33f,33.55004081870776
9ab94eeb,8.46799402481003
9ad5410a,9.102056221544554
9ae248be,7.822341783833201
9af1ffd0,17.226053977410658
9b5b61c1,5.588415415412665
9b9e3b49,7.905212467945094
9bd2bba3,16.100753754239772
9c211c53,6.2462691860745565
9c350a6a,17.743165400188182
9c8375f7,6.228304560609895
9d072e4c,10.265148691181494
9d3ec64c,9.554735295009555
9d4272e3,18.18623800531332
9d5e14d4,28.13912523183468
9da441ba,16.02472179121464
9dede370,18.278940443366118
9def2eb2,7.868368185434731
9df1b1f9,12.170842971900393
9dfff011,4.9535169104613095
9e3e364d,4.927198336810954
9efc812e,7.035650772006229
9f0c7bae,8.29522458301928
9ffce529,10.434478074002802
a0383629,8.78788363109467
a056d01e,8.593212890114991
a08d9e63,21.852093372930135
a0b83014,17.93460041271466
a0e92ed6,8.068279090657283
a15bc102,2.8746421102906687
a247e7cf,3.9184438451868413
a2e8e7f6,10.798225561428655
a3518960,6.80424957268633
a3f71395,15.389022876205503
a4719920,7.397666525187804
a48640d9,22.0607257876934
a4cdbb0f,11.811660547330417
a4f989c2,10.969871645315829
a5aa7973,14.433679285998918
a5e6f7dc,5.590137510259257
a612d5a0,19.682292102174383
a622ce4d,14.624134579927219
a645da9a,9.660410870232596
a692b17e,13.44049297923664
a6b8ac67,10.126321412390803
a6ed2eff,8.071022409383852
a6f967fb,14.17391349704238
a76db406,4.7160456836108775
a7744f5b,12.763126503291033
a783cc24,27.10386131284674
a79fd2e7,12.6850518207171
a7fc3e6b,19.277985159024094
a85bb86f,8.237408455493354
a85e4bc3,9.87850677360112
a87433c9,9.95476770285889
a8ed028a,18.632073371172044
a959858c,65.7965355831181
a9c9b150,1.2107976069278195
aa95015b,13.604279790450436
aaaf3c03,15.144586398083876
aaeffccb,4.395759944258401
ab112491,28.593741156036735
ab18d3fc,16.263521901131085
ab3ced07,10.090007801073531
ab6fe95d,6.947365034286722
ab94878e,5.818771269201832
abf460d2,7.4573692598343335
ac6f01d5,14.935744900492903
ad2133a8,28.479220362983398
add9c322,12.714885566603485
ae069086,14.845413585078296
ae0784a8,12.007764401092334
ae35f33a,4.859576262658738
ae8959c3,20.180532933917156
aed44918,9.881647871192405
aee6393a,4.365601074496141
af7a59ce,5.298460716817237
aff4e561,10.455108584993756
b04b58a3,13.666068988930677
b0d42b0d,20.204502281626453
b0f53bf4,9.57529905266706
b19b0395,10.41072049528925
b1efb8a4,8.230488650695104
b32902c0,5.077680925668305
b32e4903,5.969887979537402
b3388334,14.44889683637483
b37fd114,25.353407570532056
b38e3116,6.186859266937698
b4d8dd4f,17.07645998357484
b4f37e6e,14.604061158607662
b56bc0aa,8.386786346442694
b585b4fa,9.795118868227792
b5aa9634,12.345877874726298
b7974e66,7.342550474144564
b7cdcecb,8.923108857657603
b7fea9ef,9.914027204876366
b85f7b06,3.9298436587479797
b881d27e,20.080426438038852
b8c49c1a,8.365615209969272
b95e7121,3.1881578689729952
b977be4a,18.589416800208458
ba48188d,50.59976451485256
bb2cdd83,3.468538452170461
bb337fa0,23.66483782434551
bb682ebd,20.266240019608667
bc4381e2,11.337941180212308
bcebcc5f,24.6656868685275
bd2c2f34,5.740312097359972
bd4ae5da,14.464855147774712
bd6f0e19,10.53190962511972
bd8f847e,7.940760237167798
be063506,11.810458516114096
be35c8f2,4.612148659993774
be83e781,2.9476941592805166
beda8696,9.691807579548149
bf39bc20,8.406423838355066
bf70b410,18.632085447484616
bffe3082,17.43626894592259
c03b9305,6.911653440014236
c03d4aed,12.25453442348127
c03fba65,21.527446100673185
c07fd0cd,4.00727438366518
c1708b88,18.670246330981175
c1d046f4,8.519559407581262
c2717d4f,7.668596976967267
c2c4db09,9.592979450633553
c2c6fc71,12.138725297879613
c36625df,9.216713564010936
c3957531,12.58012198776918
c42fe306,11.52638103808345
c43812e2,7.859125547607684
c472c0b5,7.886410669089857
c47e0767,21.07485033206056
c50b42f6,8.421940614063107
c593337f,23.524692369837762
c59b6c4a,21.347299568472355
c66be2b8,23.155368544374106
c6797dd7,5.7721467861322315
c6b782a4,13.182778273494657
c6c96179,8.396531731795658
c70c0e01,9.245175603377342
c84c65be,9.49931233228461
c8d9680c,43.18173033050358
c908edd0,8.898297856925623
c9578d27,10.449972076375648
c96c018a,14.029425656219768
c99f9fae,6.390222788219566
c9e6734f,10.303420457527954
c9e980e8,9.41737186611391
c9fedcf3,7.065797603681711
cad13e8f,17.45611577653725
cb34231f,5.1474699350544455
cb879f40,8.786871128724394
cbb406b5,12.413931920713392
cbe51de1,16.091265853662005
cbe62450,18.972779696243755
cc08aa63,13.379627297522523
cc8a1d57,30.431798337828216
ccedb12b,10.880072845174807
cd7f1687,10.951736834029173
cda7eb37,9.655623739577816
cdc31d65,7.248704044141902
cdc60a53,8.367130220513598
ce55ba43,14.69311805740348
ce8399b7,3.0179254075212354
cf50c9d1,32.84569642835554
d00e7eb9,8.287287287878305
d011f41b,9.87445961921029
d07aed8f,5.801594487660684
d085e611,10.023779692659453
d0a0e7b5,12.080445143169332
d0a43760,3.759150621373599
d0cb63ae,19.583007293005796
d114d9c2,9.332822849159273
d1457cc5,8.073258723152595
d1ecf309,9.177810495786607
d1ee630d,12.635263431694044
d217e0c5,5.003795694894476
d24ff243,3.5710106427174892
d273674e,3.5411356916027783
d2f3b1ab,18.13693494236435
d3df146b,10.590624755574728
d40f61d5,4.6823372935228535
d41beaf2,15.95464426673799
d463e527,8.761766135628864
d4f60a28,6.411240321124686
d50c649a,6.492319325313491
d543916f,11.108349838708772
d5df0ff5,16.773989315363114
d60430e6,7.527293484030535
d63196fe,19.9348691865725
d6c320d9,11.60827507765668
d6dd7330,11.524934800713329
d7ba4f9d,4.778070275986078
d7eb0be8,33.2056668990475
d84b621b,20.51205706759727
d90aa14c,11.286924239492606
d924e971,33.125480819212825
d9ae59b2,5.410916533364968
d9d6d94d,9.394951347943408
d9eca87b,26.799163000698254
da2d4d7c,3.7677635089561767
da3bfe4e,29.80590473790713
da3cf798,14.796532080385798
da940160,10.059636035289705
dafc88c3,7.219324441728282
dbee6c86,4.2084044454370755
dc5fbe29,8.171892057445978
dc7da28f,11.08185768574904
dc7f9757,10.17176105365461
dd168de0,3.413355746941804
dd64382d,3.9856706338013685
dd6bc5b2,12.105579611062138
dd7d638e,6.096750717692395
ddc790ff,5.416303196719335
df71d1ff,12.522823025150316
df73b8f3,14.859870076763439
df8290be,13.245040388344682
e0079ed1,9.195841110227922
e03b45fd,15.645210761769835
e0f36d98,14.606516614527997
e149204f,4.533576092921491
e14d641e,6.626126796065339
e161bd0c,4.750894591572376
e201fd6d,16.632250021980752
e25f1537,13.147288267911561
e2fc7745,13.02003796968753
e32da4ec,9.502490585170657
e3b34f5b,10.123049086226622
e45a2a62,18.95171210597547
e46f4ef4,4.916120580652848
e4726608,5.979282664125033
e5864244,26.384899828458575
e5c92e59,7.44793750715416
e5ff9fd2,9.257605603505413
e6c55748,9.459007291870428
e730c32b,12.057624596244594
e737965a,10.144777621844499
e748dd88,5.75455896945594
e7818f7a,5.990104440609656
e7c36e81,8.85276996282315
e7d0c1de,7.235273100027217
e85074c5,12.606371840255681
e97032ad,10.699079268037806
e9949a23,12.079161232363397
ea0b99b7,12.547041331518173
ea3a0e38,8.793065732519713
ea41324e,5.213983637874493
eabc711b,11.863370901863314
eac10e86,4.589571854915575
eafb863e,13.852556019443774
eb06a4e7,9.755303744234357
eb640a35,10.097787813359837
eb934281,2.925822605733193
eba6605e,15.267482480503002
ebe69318,4.855889390276618
ec0d597b,16.162643820530192
ec13af42,11.178226836436275
ecdab904,17.3204169611308
ecdaf714,14.358815435790888
ed6436d6,1.9726620257766778
ed6e6e54,12.17060181232514
edf885a3,11.35608054477612
ee0300f7,26.110842486952322
ee288beb,27.211441799556656
ee4aecac,10.360454487474422
eeda36f5,5.115518108568608
eeed308d,10.32982736136798
ef04658e,15.062729460971223
ef8e3ed0,14.998828492277022
efde6ac3,10.533599101761595
efe96181,27.0985663079048
f0188a48,5.937310605041841
f021b650,7.854672104465705
f03f10fe,9.065048846281345
f053a1b9,8.862565780800276
f074d277,12.56852248047987
f07d7037,7.890483837515974
f08774c3,11.623924336086175
f140c2fa,12.925243798611872
f16e25e3,2.9860022056114275
f2d4c8c9,3.4279145511304234
f321a31c,12.337621710391662
f40cd091,7.840673951648211
f439a621,6.847408534607027
f49fdea3,12.837539849009069
f4d12d23,16.475414853420144
f56d3ace,7.258112361871664
f5859199,13.920895145033295
f5d8aab6,16.11694151248075
f631da6e,8.45132533736068
f6824bb0,22.78253340189795
f6bc699b,10.34070620312986
f6d009f4,47.42465339124295
f72b268f,13.266112391502356
f8662c22,16.83587526979913
f88ddb26,50.1866680332844
f8afa78a,14.306399604159184
f8f59188,7.2433371984271835
f9fc81aa,8.65412928449513
fa16d114,20.46416848058859
fa31da94,4.848089178391571
fa667be2,9.919474631720226
fae0c593,11.150175205102864
fb03ae90,42.45329588953346
fb0904bd,2.142538365394503
fb3848a1,9.602173929247984
fb73b13a,9.495982789939623
fba7683c,2.7905233180353495
fbd68d27,21.68722962215712
fc03f21f,13.265877838075797
fc0d20b2,12.83715263083988
fcfcc902,7.5504671549401605
fd3b4faa,7.255370039103532
fd710aea,6.8717039673779725
fd8f77fa,27.001868521672233
fde20ecf,17.553365175197676
fdfd57da,4.066878398964626
febb4411,13.405569269865474
fef8af96,43.430579706377145
ff0aea78,30.279089871644167
ff8bb73a,10.870644847658607
ffefef30,7.225549291068191
